"","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","Accuracy","Kappa","AccuracySD","KappaSD"
"956",0.0125,12,0,0.5,1,0.5,1000,0.842812241521919,0.393192215479904,0.0317258533775227,0.120184512858811
"960",0.0125,12,0,0.5,1,0.75,1000,0.842158808933002,0.393617635415293,0.0282625914437352,0.106589589156899
"964",0.0125,12,0,0.75,1,0.25,1000,0.845392886683209,0.390041434480715,0.0242305304519423,0.0793323123695591
"968",0.0125,12,0,0.75,1,0.5,1000,0.8421629445823,0.393270825072216,0.0233728163186749,0.0780048107177756
"972",0.0125,12,0,0.75,1,0.75,1000,0.838941273779984,0.38392541179253,0.0261443349596762,0.100092581473748
"220",0.005,14,0,0.25,1,0.25,1000,0.841517783291977,0.319028840657256,0.0237773137159493,0.0983500085462543
"224",0.005,14,0,0.25,1,0.5,1000,0.844747725392887,0.365195322506409,0.0250721253908975,0.107211681409902
"228",0.005,14,0,0.25,1,0.75,1000,0.839586435070306,0.364666595505205,0.0258508466185748,0.0989257998412679
"232",0.005,14,0,0.5,1,0.25,1000,0.845384615384615,0.341843922932675,0.0210564729160028,0.0910664569644344
"236",0.005,14,0,0.5,1,0.5,1000,0.843457402812242,0.362437993914954,0.0260973838327409,0.108631671928608
"240",0.005,14,0,0.5,1,0.75,1000,0.840872622001654,0.369496968217023,0.0258078511122575,0.0969123896004888
"244",0.005,14,0,0.75,1,0.25,1000,0.842803970223325,0.33653675829236,0.0197589707240983,0.0741803274138216
"248",0.005,14,0,0.75,1,0.5,1000,0.84667493796526,0.376955244585759,0.0238826193599227,0.0947530725610395
"252",0.005,14,0,0.75,1,0.75,1000,0.838949545078577,0.368280306524358,0.0220342178344954,0.0878629380696508
"472",0.0075,14,0,0.25,1,0.25,1000,0.847315963606286,0.362078701677737,0.0192573529144172,0.0820483373072883
"476",0.0075,14,0,0.25,1,0.5,1000,0.840231596360629,0.36758507074031,0.0216477598657947,0.0854857938225337
"480",0.0075,14,0,0.25,1,0.75,1000,0.838296112489661,0.370125095955136,0.026236905947932,0.0976080556634429
"484",0.0075,14,0,0.5,1,0.25,1000,0.849896608767577,0.377018777444009,0.0196999464344964,0.0837408177252437
"488",0.0075,14,0,0.5,1,0.5,1000,0.845401157981803,0.386253113953308,0.0272288796283055,0.106028328137748
"492",0.0075,14,0,0.5,1,0.75,1000,0.838296112489661,0.371117503155475,0.0262301471437365,0.101071196294612
"496",0.0075,14,0,0.75,1,0.25,1000,0.848614557485525,0.375056084552219,0.020813793860156,0.0780565796738371
"500",0.0075,14,0,0.75,1,0.5,1000,0.843457402812241,0.380534851961256,0.0246581038973148,0.0928028297394751
"504",0.0075,14,0,0.75,1,0.75,1000,0.842171215880893,0.386562945187001,0.0286490506155404,0.107646798660741
"724",0.01,14,0,0.25,1,0.25,1000,0.847981803143093,0.380004596285927,0.0239873506103692,0.101191823886747
"728",0.01,14,0,0.25,1,0.5,1000,0.845388751033912,0.395976870485857,0.0273359796820421,0.107300178719678
"732",0.01,14,0,0.25,1,0.75,1000,0.841521918941274,0.389660272556805,0.0311479590211307,0.121524688808348
"736",0.01,14,0,0.5,1,0.25,1000,0.849900744416873,0.38805375640383,0.0252041139986035,0.0958213538594193
"740",0.01,14,0,0.5,1,0.5,1000,0.841517783291977,0.378128686200534,0.0270527980763349,0.0969311128133954
"744",0.01,14,0,0.5,1,0.75,1000,0.840231596360629,0.385464280561764,0.0279778147221166,0.105285812660428
"748",0.01,14,0,0.75,1,0.25,1000,0.846029776674938,0.378124015387586,0.0222140794190832,0.087235220808131
"752",0.01,14,0,0.75,1,0.5,1000,0.841526054590571,0.381232496884377,0.0250374578875299,0.0948335374928328
"756",0.01,14,0,0.75,1,0.75,1000,0.839586435070306,0.384149158041189,0.0243897581221275,0.0896340371128318
"976",0.0125,14,0,0.25,1,0.25,1000,0.848602150537634,0.382525423498921,0.0183555938307939,0.0848056166343991
"980",0.0125,14,0,0.25,1,0.5,1000,0.845376344086021,0.403020898994566,0.0247718741697523,0.0951985678078601
"984",0.0125,14,0,0.25,1,0.75,1000,0.841517783291977,0.389101713458005,0.0274055169866233,0.111753417443692
"988",0.0125,14,0,0.5,1,0.25,1000,0.846670802315964,0.391232399964064,0.0203738952200135,0.0768490158122579
"992",0.0125,14,0,0.5,1,0.5,1000,0.8421629445823,0.391186926402378,0.0290342168351779,0.101301150343788
"996",0.0125,14,0,0.5,1,0.75,1000,0.840876757650951,0.386822361817793,0.0263104968130671,0.0990054249808378
"1000",0.0125,14,0,0.75,1,0.25,1000,0.848622828784119,0.394613599655207,0.02761093089266,0.109778083291412
"1004",0.0125,14,0,0.75,1,0.5,1000,0.842803970223325,0.393606468548894,0.0275861000807893,0.103832335531302
"1008",0.0125,14,0,0.75,1,0.75,1000,0.838941273779984,0.38820635247977,0.0297828471377753,0.110876793187062
