"welldpth","latitude","longitude","u_ppb","state"
NA,38.4272,-107.9281,1.93,"CO"
NA,38.4011,-107.945,0.1,"CO"
NA,38.2733,-107.975,0.1,"CO"
NA,38.2739,-107.9811,0.16,"CO"
NA,38.2267,-107.9931,0.19,"CO"
NA,38.2908,-107.7211,1.62,"CO"
NA,38.2939,-107.7211,3.38,"CO"
NA,38.2622,-107.6894,3.85,"CO"
NA,38.2608,-107.6894,2.23,"CO"
NA,38.2631,-107.7553,18.9,"CO"
NA,38.2267,-107.7175,1.11,"CO"
NA,38.2217,-107.7108,1.11,"CO"
NA,38.2144,-107.6842,1.85,"CO"
NA,38.2497,-107.6683,2.33,"CO"
NA,38.175,-107.6508,2.93,"CO"
NA,38.1736,-107.6511,1.03,"CO"
NA,38.1875,-107.6594,2.21,"CO"
NA,38.2086,-107.6264,6.1,"CO"
NA,38.2075,-107.6264,6,"CO"
NA,38.0786,-107.7911,0.52,"CO"
NA,38.2081,-107.6339,5.63,"CO"
NA,38.1967,-107.6731,6.3,"CO"
NA,38.1386,-107.6375,0.1,"CO"
NA,38.1231,-107.6217,0.32,"CO"
NA,38.1681,-107.7186,0.68,"CO"
NA,38.1728,-107.7122,3.1,"CO"
NA,38.08,-107.6583,0.1,"CO"
NA,38.2025,-107.8731,0.42,"CO"
NA,38.2325,-107.9094,0.7,"CO"
NA,38.2178,-107.885,0.84,"CO"
NA,38.1925,-107.9039,0.1,"CO"
NA,38.1778,-107.9283,0.2,"CO"
NA,38.1464,-107.925,0.1,"CO"
NA,38.1458,-107.9194,0.1,"CO"
NA,38.1528,-107.9539,0.94,"CO"
NA,38.2486,-107.8592,0.54,"CO"
NA,38.2658,-107.8647,0.1,"CO"
NA,38.23,-107.8583,1.3,"CO"
NA,38.2272,-107.8211,1.17,"CO"
NA,38.2225,-107.81,2.25,"CO"
NA,38.1483,-107.8406,1.25,"CO"
NA,38.1347,-107.9994,0.43,"CO"
NA,38.1594,-107.9839,0.17,"CO"
NA,38.1569,-107.9719,0.2,"CO"
NA,38.225,-107.9691,0.48,"CO"
NA,38.2258,-107.9597,0.1,"CO"
NA,38.0003,-107.6592,0.4,"CO"
NA,38.0064,-107.6636,0.8,"CO"
NA,38.0536,-107.8247,0.69,"CO"
NA,38.0483,-107.8208,0.49,"CO"
NA,38.0719,-107.8078,0.1,"CO"
NA,38.0683,-107.8008,0.31,"CO"
NA,38.0347,-107.8053,0.41,"CO"
NA,38.0325,-107.7931,0.1,"CO"
NA,38.0706,-107.8278,0.37,"CO"
NA,38.0622,-107.8153,0.1,"CO"
NA,38.1222,-107.8872,0.2,"CO"
NA,38.0981,-107.9119,0.1,"CO"
NA,38.1047,-107.9544,0.17,"CO"
NA,38.0894,-107.9983,0.81,"CO"
NA,38.3447,-107,0.69,"CO"
NA,38.0881,-107.9989,0.2,"CO"
NA,38.0864,-107.9503,0.88,"CO"
NA,38.0356,-107.9772,0.25,"CO"
NA,38.0372,-107.9781,0.61,"CO"
NA,38.0364,-107.9625,0.1,"CO"
NA,38.4092,-107.8911,2.33,"CO"
NA,38.4022,-107.8922,1.3,"CO"
NA,38.1453,-107.7722,10.7,"CO"
NA,38.1217,-107.7683,2.79,"CO"
NA,38.0969,-107.7589,0.96,"CO"
NA,38.1711,-107.7722,2.52,"CO"
NA,38.1633,-107.8056,1.84,"CO"
NA,38.1633,-107.8167,2.32,"CO"
NA,38.0703,-107.7842,1.17,"CO"
NA,38.0706,-107.7853,0.39,"CO"
NA,38.1194,-107.8353,0.16,"CO"
NA,38.0736,-107.8494,0.45,"CO"
NA,38.0639,-107.8664,0.4,"CO"
NA,38.0614,-107.8547,0.1,"CO"
NA,38.0672,-107.8719,0.19,"CO"
NA,38.0764,-107.8742,0.1,"CO"
NA,38.0872,-107.8658,0.33,"CO"
NA,38.0525,-107.6906,0.27,"CO"
NA,38.1333,-107.7339,4.1,"CO"
NA,38.1022,-107.7372,0.1,"CO"
NA,38.0592,-107.6894,0.26,"CO"
NA,38.0253,-107.6664,0.16,"CO"
NA,38.0211,-107.6769,0.1,"CO"
NA,38.0197,-107.6764,0.1,"CO"
NA,38.0203,-107.6658,0.1,"CO"
NA,38.0008,-107.6942,0.1,"CO"
NA,38.0869,-107.6011,0.25,"CO"
NA,38.0653,-107.5867,0.1,"CO"
NA,38.0569,-107.5733,0.29,"CO"
NA,38.0542,-107.5717,0.19,"CO"
NA,38.0533,-107.5742,0.48,"CO"
NA,38.3939,-107.0167,1.24,"CO"
NA,38.4272,-107.0211,1,"CO"
NA,38.4461,-107.0542,1.11,"CO"
NA,38.2072,-107.1644,0.38,"CO"
NA,38.3594,-107.0214,3.04,"CO"
NA,38.3689,-107.0367,2.71,"CO"
NA,38.3472,-107.0269,3.54,"CO"
NA,38.3803,-107.0394,2.51,"CO"
NA,38.3628,-107.0511,2.77,"CO"
NA,38.3928,-107.0506,2.46,"CO"
NA,38.4244,-107.0494,2.89,"CO"
NA,38.425,-107.0447,1.62,"CO"
NA,38.4689,-107.0625,3.01,"CO"
NA,38.3958,-107.0778,1.28,"CO"
NA,38.3989,-107.0761,0.8,"CO"
NA,38.4,-107.0772,0.19,"CO"
NA,38.3611,-107.1067,4.24,"CO"
NA,38.4319,-106.1925,0.1,"CO"
NA,38.3736,-107.1047,0.1,"CO"
NA,38.3036,-107.0889,2.09,"CO"
NA,38.3222,-107.1747,0.68,"CO"
NA,38.3833,-107.1906,1.2,"CO"
NA,38.3947,-107.1972,0.33,"CO"
NA,38.4572,-107.2469,2.04,"CO"
NA,38.4786,-107.2319,0.1,"CO"
NA,38.4833,-107.1883,0.1,"CO"
NA,38.4833,-107.17,0.25,"CO"
NA,38.4822,-107.1164,0.76,"CO"
NA,38.4931,-107.0597,0.1,"CO"
NA,38.495,-107.0306,0.43,"CO"
NA,38.2372,-107.1689,0.28,"CO"
NA,38.26,-107.2017,0.25,"CO"
NA,38.1808,-107.2089,0.44,"CO"
NA,38.1814,-107.2078,0.54,"CO"
NA,38.1647,-107.1536,0.38,"CO"
NA,38.1953,-107.1433,0.21,"CO"
NA,38.2228,-107.1081,0.1,"CO"
NA,38.2236,-107.1056,0.24,"CO"
NA,38.2442,-107.1219,0.41,"CO"
NA,38.2417,-107.0964,0.61,"CO"
NA,38.4072,-107.1644,2.66,"CO"
NA,38.4042,-107.165,0.31,"CO"
NA,38.4275,-107.195,0.15,"CO"
NA,38.08,-107.4811,0.54,"CO"
NA,38.105,-107.4742,0.1,"CO"
NA,38.1308,-107.4822,0.1,"CO"
NA,38.165,-107.4878,0.36,"CO"
NA,38.1158,-107.5178,0.1,"CO"
NA,38.1283,-107.52,0.19,"CO"
NA,38.1667,-107.52,0.1,"CO"
NA,38.1983,-107.5142,0.16,"CO"
NA,38.1981,-107.5047,1.06,"CO"
NA,38.1367,-107.5564,0.2,"CO"
NA,38.1544,-107.5575,0.42,"CO"
NA,38.1994,-107.5539,0.2,"CO"
NA,38.2225,-107.5411,0.51,"CO"
NA,38.225,-107.5372,0.48,"CO"
NA,38.2489,-107.5444,0.1,"CO"
NA,38.2492,-107.5431,0.28,"CO"
NA,38.2625,-107.5439,0.1,"CO"
NA,38.2878,-107.5489,1.2,"CO"
NA,38.2981,-107.5739,0.23,"CO"
NA,38.3,-107.5742,0.38,"CO"
NA,38.3142,-107.5644,0.61,"CO"
NA,38.3361,-107.56,0.29,"CO"
NA,38.3361,-107.5628,0.79,"CO"
NA,38.3586,-107.5589,1.82,"CO"
NA,38.3683,-107.5472,1.67,"CO"
NA,38.3711,-107.5517,1.73,"CO"
NA,38.3781,-107.5272,1.89,"CO"
NA,38.3878,-107.5328,1.44,"CO"
NA,38.4122,-107.5233,2.66,"CO"
NA,38.4119,-107.5267,2.43,"CO"
NA,38.4847,-107.0075,0.19,"CO"
NA,38.4867,-107.0056,0.1,"CO"
NA,38.1994,-107.0156,0.32,"CO"
NA,38.1367,-107.0089,0.1,"CO"
NA,38.1214,-107.0028,0.1,"CO"
NA,38.1311,-107.0536,0.25,"CO"
NA,38.1328,-107.0661,0.2,"CO"
NA,38.0714,-107.1342,0.1,"CO"
NA,38.0289,-107.1069,0.1,"CO"
NA,38.0253,-107.3197,0.1,"CO"
NA,38.0131,-107.3106,0.1,"CO"
NA,38.0072,-107.3008,0.1,"CO"
NA,38.4453,-107.3431,0.1,"CO"
NA,38.4503,-107.3442,0.48,"CO"
NA,38.4044,-107.3475,0.1,"CO"
NA,38.3256,-107.3003,0.23,"CO"
NA,38.3386,-107.3036,0.17,"CO"
NA,38.3475,-107.2961,0.24,"CO"
NA,38.3592,-107.2961,0.28,"CO"
NA,38.3767,-107.2911,0.26,"CO"
NA,38.325,-107.2642,0.79,"CO"
NA,38.3281,-107.2536,0.9,"CO"
NA,38.3219,-107.2208,0.26,"CO"
NA,38.2631,-107.1286,0.1,"CO"
NA,38.0031,-107.47,0.1,"CO"
NA,38.2839,-107.1131,0.15,"CO"
NA,38.2831,-107.1628,2.23,"CO"
NA,38.2897,-107.2092,0.72,"CO"
NA,38.2881,-107.2103,0.19,"CO"
NA,38.2989,-107.2294,0.31,"CO"
NA,38.2547,-107.2469,1.32,"CO"
NA,38.2647,-107.2739,0.34,"CO"
NA,38.2583,-107.2575,0.6,"CO"
NA,38.2458,-107.26,0.1,"CO"
NA,38.2317,-107.2583,0.1,"CO"
NA,38.205,-107.2206,0.1,"CO"
NA,38.1983,-107.2808,0.31,"CO"
NA,38.0078,-107.4689,0.15,"CO"
NA,38.0197,-107.3628,0.33,"CO"
NA,38.0181,-107.3575,0.71,"CO"
NA,38.0097,-107.3611,0.1,"CO"
NA,38.0019,-107.0383,0.23,"CO"
NA,38.01,-107.0364,0.88,"CO"
NA,38.0208,-107.0392,0.37,"CO"
NA,38.0422,-107.0583,0.1,"CO"
NA,38.0583,-107.0438,0.19,"CO"
NA,38.2147,-107.2678,0.48,"CO"
NA,38.1833,-107.2808,0.1,"CO"
NA,38.1792,-107.2917,0.21,"CO"
NA,38.2269,-107.3822,0.1,"CO"
NA,38.2064,-107.3844,0.15,"CO"
NA,38.1844,-107.3881,0.1,"CO"
NA,38.1689,-107.3833,0.15,"CO"
NA,38.1578,-107.2908,0.67,"CO"
NA,38.1753,-107.3369,0.16,"CO"
NA,38.1633,-107.2964,0.16,"CO"
NA,38.1633,-107.3247,0.29,"CO"
NA,38.1633,-107.3422,0.16,"CO"
NA,38.1519,-107.2525,0.22,"CO"
NA,38.1256,-107.2917,0.28,"CO"
NA,38.1264,-107.2878,0.39,"CO"
NA,38.1128,-107.2917,0.2,"CO"
NA,38.1156,-107.3631,0.17,"CO"
NA,38.0944,-107.2922,0.1,"CO"
NA,38.0936,-107.2917,1.6,"CO"
NA,38.0717,-107.2997,0.19,"CO"
NA,38.0719,-107.2967,0.19,"CO"
NA,38.0681,-107.3467,0.1,"CO"
NA,38.0772,-107.3489,0.1,"CO"
NA,38.0867,-107.355,0.58,"CO"
NA,38.0397,-107.3039,0.23,"CO"
NA,38.043,-107.2613,0.39,"CO"
NA,38.1156,-107.1058,0.23,"CO"
NA,38.1325,-107.1056,0.1,"CO"
NA,38.1661,-107.1167,0.3,"CO"
NA,38.1577,-107.1216,0.1,"CO"
NA,38.1492,-107.105,0.1,"CO"
NA,38.1517,-107.1058,0.29,"CO"
NA,38.4331,-106.1714,1.03,"CO"
NA,38.1528,-107.1058,0.28,"CO"
NA,38.1703,-107.0972,0.28,"CO"
NA,38.1681,-107.0669,0.1,"CO"
NA,38.0464,-107.1036,0.1,"CO"
NA,38.0592,-107.0792,0.25,"CO"
NA,38.0733,-107.0494,0.85,"CO"
NA,38.0781,-107.0417,0.19,"CO"
NA,38.0925,-107.0283,0.1,"CO"
NA,38.0778,-107.005,0.18,"CO"
NA,38.0847,-107.0222,0.1,"CO"
NA,38.1242,-107.0367,0.1,"CO"
NA,38.1153,-107.0358,0.16,"CO"
NA,38.1328,-107.0481,0.1,"CO"
NA,38.1556,-107.0481,0.1,"CO"
NA,38.1753,-107.0517,0.1,"CO"
NA,38.1967,-107.0586,0.1,"CO"
NA,38.2133,-107.0694,0.1,"CO"
NA,38.2272,-107.0731,0.29,"CO"
NA,38.2447,-107.0372,1.46,"CO"
NA,38.2389,-107.0347,0.44,"CO"
NA,38.2508,-107.0253,3.35,"CO"
NA,38.2483,-107.0658,2.77,"CO"
NA,38.2594,-107.07,1.32,"CO"
NA,38.2742,-107.0922,0.17,"CO"
NA,38.2739,-107.0981,0.27,"CO"
NA,38.3381,-107.1472,0.17,"CO"
NA,38.3664,-107.1614,0.1,"CO"
NA,38.2936,-107.1086,4.07,"CO"
NA,38.0544,-107.1944,0.4,"CO"
NA,38.0642,-107.1953,0.15,"CO"
NA,38.0469,-107.1977,0.25,"CO"
NA,38.0481,-107.1828,0.1,"CO"
NA,38.0436,-107.1803,0.27,"CO"
NA,38.0583,-107.1686,0.1,"CO"
NA,38.0547,-107.4453,0.1,"CO"
NA,38.0572,-107.4494,0.21,"CO"
NA,38.0689,-107.4478,0.27,"CO"
NA,38.0628,-107.4258,0.63,"CO"
NA,38.05,-107.4047,0.29,"CO"
NA,38.0489,-107.4067,0.69,"CO"
NA,38.0225,-107.4006,0.58,"CO"
NA,38.0211,-107.4031,0.2,"CO"
NA,38.0192,-107.4022,0.23,"CO"
NA,38.0131,-107.4356,0.23,"CO"
NA,38.0111,-107.4361,0.15,"CO"
NA,38.0236,-107.4919,0.1,"CO"
NA,38.0231,-107.4936,0.1,"CO"
NA,38.4856,-107.5389,0.95,"CO"
NA,38.4997,-107.2047,0.1,"CO"
NA,38.4428,-107.9928,1.57,"CO"
NA,38.4178,-107.9714,3.46,"CO"
NA,38.3811,-107.9941,1.69,"CO"
NA,38.3722,-107.9888,3.79,"CO"
NA,38.3831,-107.9561,1.54,"CO"
NA,38.3808,-107.9553,1.29,"CO"
NA,38.3792,-107.9533,1.54,"CO"
NA,38.3522,-107.9656,1.13,"CO"
NA,38.3767,-107.9164,1.6,"CO"
NA,38.3622,-107.9022,1.74,"CO"
NA,38.3583,-107.9083,0.92,"CO"
NA,38.3419,-107.9111,0.49,"CO"
NA,38.3422,-107.9075,1.42,"CO"
NA,38.2889,-107.9456,1.54,"CO"
NA,38.2931,-107.9272,1.54,"CO"
NA,38.3167,-107.8972,0.38,"CO"
NA,38.2586,-107.9067,1.05,"CO"
NA,38.2883,-107.9089,1.07,"CO"
NA,38.2789,-107.8675,1.27,"CO"
NA,38.2764,-107.8644,1.53,"CO"
NA,38.3194,-107.8489,1.61,"CO"
NA,38.4283,-107.89,2.33,"CO"
NA,38.4108,-107.8944,2.31,"CO"
NA,38.4783,-107.3119,0.9,"CO"
NA,38.4578,-107.3553,0.1,"CO"
NA,38.4547,-107.3728,0.32,"CO"
NA,38.4569,-107.3922,0.1,"CO"
NA,38.4511,-107.4142,0.1,"CO"
NA,38.4878,-107.4147,0.1,"CO"
NA,38.4761,-107.4358,0.1,"CO"
NA,38.4761,-107.4455,0.1,"CO"
NA,38.4992,-107.4506,0.1,"CO"
NA,38.4467,-107.4642,0.1,"CO"
NA,38.4506,-107.4119,0.19,"CO"
NA,38.4033,-107.4067,0.1,"CO"
NA,38.4031,-107.4092,0.43,"CO"
NA,38.37,-107.3708,0.19,"CO"
NA,38.3097,-107.3694,0.75,"CO"
NA,38.3189,-107.3658,0.1,"CO"
NA,38.3278,-107.3397,0.19,"CO"
NA,38.3113,-107.3225,0.1,"CO"
NA,38.2947,-107.3377,0.34,"CO"
NA,38.2994,-107.3453,0.39,"CO"
NA,38.2786,-107.3519,0.63,"CO"
NA,38.2714,-107.3719,0.47,"CO"
NA,38.2611,-107.3889,0.1,"CO"
NA,38.2547,-107.3683,0.31,"CO"
NA,38.3047,-107.4056,0.26,"CO"
NA,38.3047,-107.4028,0.46,"CO"
NA,38.3219,-107.4,0.43,"CO"
NA,38.3736,-107.4153,0.34,"CO"
NA,38.3625,-107.4214,0.2,"CO"
NA,38.3653,-107.3944,0.3,"CO"
NA,38.3647,-107.3972,0.3,"CO"
NA,38.3778,-107.3439,0.48,"CO"
NA,38.3642,-107.3208,1.02,"CO"
NA,38.455,-107.1181,6.1,"CO"
NA,38.4339,-107.1161,6.52,"CO"
NA,38.4344,-107.1567,0.37,"CO"
NA,38.4553,-107.1333,3.75,"CO"
NA,38.3936,-107.1367,1.66,"CO"
NA,38.3858,-107.1122,1.74,"CO"
NA,38.2792,-107.0486,2.91,"CO"
NA,38.2891,-107.0188,0.37,"CO"
NA,38.3261,-107.0381,0.1,"CO"
NA,38.9286,-107.517,0.76,"CO"
NA,38.9557,-107.5284,0.41,"CO"
NA,38.9767,-107.534,0.22,"CO"
NA,38.96,-107.611,0.01,"CO"
NA,38.9897,-107.6058,0.01,"CO"
NA,38.9724,-107.5702,0.01,"CO"
NA,38.9501,-107.578,0.18,"CO"
NA,38.9416,-107.5749,0.01,"CO"
NA,38.9023,-107.5785,0.01,"CO"
NA,38.8926,-107.1813,0.22,"CO"
NA,38.8954,-107.1813,0.19,"CO"
NA,38.8934,-107.1841,0.18,"CO"
NA,38.7764,-107.3516,0.36,"CO"
NA,38.7819,-107.3464,0.88,"CO"
NA,38.7737,-107.3421,0.9,"CO"
NA,38.8122,-107.3126,0.32,"CO"
NA,38.813,-107.3095,0.54,"CO"
NA,38.775,-107.2888,0.25,"CO"
NA,38.7753,-107.2855,0.5,"CO"
NA,38.7983,-107.2833,0.01,"CO"
NA,38.7993,-107.2807,0.93,"CO"
NA,38.8221,-107.2751,1.39,"CO"
NA,38.8433,-107.3093,0.08,"CO"
NA,38.8421,-107.317,1.17,"CO"
NA,38.8547,-107.3354,0.01,"CO"
NA,38.8716,-107.331,0.16,"CO"
NA,38.958,-107.9181,0.03,"CO"
NA,38.8974,-107.1518,0.09,"CO"
NA,38.9227,-107.207,0.15,"CO"
NA,38.9218,-107.2043,2.73,"CO"
NA,38.5184,-107.4003,0.01,"CO"
NA,38.5203,-107.3973,0.23,"CO"
NA,38.5004,-107.4072,0.14,"CO"
NA,38.509,-107.4248,0.03,"CO"
NA,38.5071,-107.4503,0.07,"CO"
NA,38.5264,-107.4597,0.17,"CO"
NA,38.5235,-107.4641,0.13,"CO"
NA,38.5165,-107.474,1.55,"CO"
NA,38.5033,-107.4884,0.15,"CO"
NA,38.6675,-107.3821,0.17,"CO"
NA,38.6619,-107.404,0.43,"CO"
NA,38.6109,-107.4349,0.01,"CO"
NA,38.6282,-107.428,0.01,"CO"
NA,38.5781,-107.429,0.32,"CO"
NA,38.564,-107.4594,0.01,"CO"
NA,38.567,-107.458,0.25,"CO"
NA,38.557,-107.4954,0.23,"CO"
NA,38.5598,-107.4972,0.17,"CO"
NA,38.8857,-107.9813,5.3,"CO"
NA,38.907,-107.9629,4.08,"CO"
NA,38.9062,-107.967,0.29,"CO"
NA,38.9482,-107.9861,0.5,"CO"
NA,38.9307,-107.9774,0.35,"CO"
NA,38.9857,-107.9427,0.01,"CO"
NA,38.9779,-107.9707,0.04,"CO"
NA,38.9286,-107.9534,2.75,"CO"
NA,38.9313,-107.9387,1.1,"CO"
NA,38.9355,-107.9461,0.6,"CO"
NA,38.9373,-107.9107,0.42,"CO"
NA,38.9017,-107.9206,0.6,"CO"
NA,38.9523,-107.2118,0.29,"CO"
NA,38.9825,-107.22,0.34,"CO"
NA,38.9615,-107.139,0.26,"CO"
NA,38.9587,-107.1377,0.35,"CO"
NA,38.9521,-107.1824,0.01,"CO"
NA,38.9494,-107.1843,0.01,"CO"
NA,38.9992,-107.1883,0.21,"CO"
NA,38.9819,-107.1904,0.23,"CO"
NA,38.9612,-107.1929,0.63,"CO"
NA,38.6909,-107.4581,0.01,"CO"
NA,38.7263,-107.4693,0.98,"CO"
NA,38.7244,-107.4693,0.4,"CO"
NA,38.6381,-107.4382,0.26,"CO"
NA,38.6375,-107.4375,1.14,"CO"
NA,38.6186,-107.462,0.81,"CO"
NA,38.5836,-107.4676,0.52,"CO"
NA,38.5813,-107.4652,0.17,"CO"
NA,38.8072,-107.7391,9.46,"CO"
NA,38.8196,-107.7235,7.74,"CO"
NA,38.7912,-107.6921,7.91,"CO"
NA,38.8236,-107.6663,2.26,"CO"
NA,38.8048,-107.7168,7.2,"CO"
NA,38.8253,-107.6909,2.46,"CO"
NA,38.9809,-106.0177,0.15,"CO"
NA,38.9912,-106.0002,0.63,"CO"
NA,38.844,-106.0754,1.92,"CO"
NA,38.8572,-106.1044,0.18,"CO"
NA,38.9365,-106.1889,0.09,"CO"
NA,38.8633,-106.2414,1.22,"CO"
NA,38.8933,-106.2382,0.4,"CO"
NA,38.8906,-106.1732,0.85,"CO"
NA,38.8364,-106.1881,0.86,"CO"
NA,38.8055,-106.2488,1.61,"CO"
NA,38.8035,-106.2389,2.91,"CO"
NA,38.8125,-106.2269,3.22,"CO"
NA,38.8129,-106.2218,1.82,"CO"
NA,38.8158,-106.168,2.3,"CO"
NA,38.7859,-106.0503,2.15,"CO"
NA,38.7621,-106.0458,4.41,"CO"
NA,38.5981,-106.1961,0.13,"CO"
NA,38.6122,-106.238,0.51,"CO"
NA,38.6024,-106.1786,0.41,"CO"
NA,38.5822,-106.0934,0.25,"CO"
NA,38.5429,-106.1544,1.59,"CO"
NA,38.545,-106.0209,8.81,"CO"
NA,38.6678,-106.057,6.39,"CO"
NA,38.6569,-106.096,10.84,"CO"
NA,38.688,-106.0943,0.7,"CO"
NA,38.2247,-106.0954,0.25,"CO"
NA,38.192,-106.1005,0.95,"CO"
NA,38.2137,-106.0677,0.7,"CO"
NA,38.2314,-106.0369,1.83,"CO"
NA,38.6989,-107.4211,0.19,"CO"
NA,38.706,-107.435,0.03,"CO"
NA,38.709,-107.4351,0.55,"CO"
NA,38.5722,-107.1042,0.02,"CO"
NA,38.5406,-107.0896,0.14,"CO"
NA,38.5222,-107.0717,0.17,"CO"
NA,38.7397,-107.043,0.52,"CO"
NA,38.7064,-107.0012,0.49,"CO"
NA,38.7036,-107.0011,0.15,"CO"
NA,38.6952,-107.0511,0.47,"CO"
NA,38.6955,-107.0743,0.51,"CO"
NA,38.737,-107.0298,0.6,"CO"
NA,38.541,-106.2437,4.2,"CO"
NA,38.5594,-106.2441,1.25,"CO"
NA,38.5433,-106.1879,1.01,"CO"
NA,38.5795,-106.2091,0.48,"CO"
NA,38.513,-106.1767,0.9,"CO"
NA,38.5156,-106.1787,0.95,"CO"
NA,38.5077,-106.2472,0.32,"CO"
NA,38.5084,-106.1238,1.25,"CO"
NA,38.5205,-106.1185,6,"CO"
NA,38.5067,-106.0768,0.33,"CO"
NA,38.7194,-106.0605,10.91,"CO"
NA,38.6992,-106.0543,3.07,"CO"
NA,38.7682,-106.0927,0.61,"CO"
NA,38.7714,-106.1073,1.07,"CO"
NA,38.6625,-107.2188,0.52,"CO"
NA,38.7367,-106.1719,1.07,"CO"
NA,38.7139,-106.2052,0.45,"CO"
NA,38.7149,-106.2498,1.35,"CO"
NA,38.6842,-106.1753,1.17,"CO"
NA,38.6712,-106.1631,0.79,"CO"
NA,38.6678,-106.161,0.91,"CO"
NA,38.6451,-106.2122,0.66,"CO"
NA,38.6648,-106.2206,0.57,"CO"
NA,38.5769,-106.3711,0.35,"CO"
NA,38.5294,-106.4047,0.71,"CO"
NA,38.5209,-106.4225,0.65,"CO"
NA,38.5183,-106.4191,0.4,"CO"
NA,38.6248,-106.4092,2.1,"CO"
NA,38.6001,-106.4689,0.78,"CO"
NA,38.604,-106.4642,1.24,"CO"
NA,38.673,-106.4629,0.6,"CO"
NA,38.6488,-106.4721,0.56,"CO"
NA,38.6428,-106.4701,0.22,"CO"
NA,38.6124,-106.4911,0.58,"CO"
NA,38.6042,-107.9318,6.41,"CO"
NA,38.6213,-107.9544,12.15,"CO"
NA,38.7215,-107.9084,0.77,"CO"
NA,38.742,-107.9275,13.67,"CO"
NA,38.742,-107.9606,6.47,"CO"
NA,38.744,-107.9593,10.25,"CO"
NA,38.6575,-107.9909,27.7,"CO"
NA,38.8148,-107.8448,25.67,"CO"
NA,38.8001,-107.8189,10.61,"CO"
NA,38.7914,-107.8108,14.24,"CO"
NA,38.8171,-107.7533,11.21,"CO"
NA,38.8325,-107.7828,11.01,"CO"
NA,38.8408,-107.7791,5.31,"CO"
NA,38.898,-107.6439,3.44,"CO"
NA,38.9231,-107.6828,0.85,"CO"
NA,38.9449,-107.7499,0.79,"CO"
NA,38.958,-107.7441,0.87,"CO"
NA,38.9801,-107.7202,0.54,"CO"
NA,38.9675,-107.6269,0.03,"CO"
NA,38.646,-107.132,0.35,"CO"
NA,38.6268,-107.133,0.01,"CO"
NA,38.6269,-107.1497,0.01,"CO"
NA,38.6316,-107.2453,0.02,"CO"
NA,38.6583,-107.2296,0.17,"CO"
NA,38.6796,-107.2192,0.01,"CO"
NA,38.685,-107.2456,0.01,"CO"
NA,38.6177,-107.1374,0.15,"CO"
NA,38.5474,-107.1699,0.01,"CO"
NA,38.5176,-107.2232,0.27,"CO"
NA,38.5634,-107.2074,0.35,"CO"
NA,38.5768,-107.2126,0.73,"CO"
NA,38.5869,-107.195,0.05,"CO"
NA,38.4614,-106.7692,0.18,"CO"
NA,38.5075,-107.0355,0.4,"CO"
NA,38.5246,-107.0409,0.71,"CO"
NA,38.5878,-107.063,0.27,"CO"
NA,38.55,-107.0525,0.29,"CO"
NA,38.5712,-107.0284,0.35,"CO"
NA,38.5676,-107.0247,1.16,"CO"
NA,38.5619,-107.0088,0.17,"CO"
NA,38.5923,-107.0128,0.74,"CO"
NA,38.6258,-107.0461,0.4,"CO"
NA,38.6611,-107.1082,0.07,"CO"
NA,38.6271,-107.0852,0.23,"CO"
NA,38.6255,-107.0858,0.06,"CO"
NA,38.5209,-106.7499,3.26,"CO"
NA,38.5873,-106.7287,0.97,"CO"
NA,38.5685,-106.7363,0.89,"CO"
NA,38.5118,-106.7286,1.74,"CO"
NA,38.524,-106.6943,0.97,"CO"
NA,38.5516,-106.7144,0.47,"CO"
NA,38.5576,-106.6941,0.51,"CO"
NA,38.5993,-106.679,0.41,"CO"
NA,38.545,-106.6483,0.4,"CO"
NA,38.5603,-106.636,1.21,"CO"
NA,38.5221,-106.6656,1.49,"CO"
NA,38.4412,-106.3779,2.73,"CO"
NA,38.4138,-106.4086,0.57,"CO"
NA,38.4224,-106.3999,0.77,"CO"
NA,38.4883,-106.4279,7.45,"CO"
NA,38.4976,-106.4099,0.21,"CO"
NA,38.4759,-106.4069,0.58,"CO"
NA,38.4755,-106.4018,0.21,"CO"
NA,38.4368,-106.4392,2,"CO"
NA,38.4199,-106.4277,12.26,"CO"
NA,38.405,-106.4098,22.04,"CO"
NA,38.4,-106.4009,0.27,"CO"
NA,38.3863,-106.391,0.48,"CO"
NA,38.3831,-106.3894,39.2,"CO"
NA,38.3492,-106.3816,0.06,"CO"
NA,38.3545,-106.4319,0.22,"CO"
NA,38.3558,-106.4202,0.49,"CO"
NA,38.3535,-106.4159,0.25,"CO"
NA,38.3418,-106.4208,0.01,"CO"
NA,38.3204,-106.4234,0.01,"CO"
NA,38.3209,-106.4213,0.01,"CO"
NA,38.3743,-106.4066,0.28,"CO"
NA,38.3908,-106.4193,0.3,"CO"
NA,38.6397,-106.7312,0.16,"CO"
NA,38.6611,-106.7374,0.76,"CO"
NA,38.6608,-106.7135,0.26,"CO"
NA,38.744,-106.7132,0.58,"CO"
NA,38.7471,-106.6894,1.84,"CO"
NA,38.962,-106.7717,0.51,"CO"
NA,38.94,-106.7713,0.19,"CO"
NA,38.9539,-106.773,0.63,"CO"
NA,38.9294,-106.77,0.44,"CO"
NA,38.9159,-106.7849,0.86,"CO"
NA,38.917,-106.7827,0.56,"CO"
NA,38.8962,-106.7834,1.11,"CO"
NA,38.8862,-106.7954,0.05,"CO"
