"welldpth","latitude","longitude","u_dn_ppb","u_fl_ppb","state"
40,35.5772,-103.8958,NA,3.2,"NM"
NA,35.5344,-103.9106,NA,0.23,"NM"
NA,35.5933,-103.9544,NA,4.79,"NM"
NA,35.6156,-103.9547,NA,0.45,"NM"
NA,35.5964,-103.9278,NA,2.16,"NM"
NA,35.6028,-103.9786,NA,0.86,"NM"
NA,35.6114,-103.9967,NA,11.25,"NM"
NA,35.6211,-103.9903,NA,19.5,"NM"
NA,35.6372,-103.9906,NA,4.3,"NM"
NA,35.8836,-103.8075,NA,14.26,"NM"
40,35.8972,-103.7953,NA,27.85,"NM"
30,35.8744,-103.7906,NA,13.74,"NM"
NA,35.8997,-103.7303,NA,11.01,"NM"
NA,35.89,-103.7225,NA,21.27,"NM"
NA,35.8489,-103.7397,NA,22.37,"NM"
NA,35.8361,-103.7394,NA,33.04,"NM"
NA,35.8244,-103.7331,NA,2.05,"NM"
NA,35.8489,-103.6814,NA,4.08,"NM"
NA,35.8231,-103.77,NA,27.99,"NM"
NA,35.7628,-103.1231,NA,4.32,"NM"
NA,35.7953,-103.1239,NA,3.17,"NM"
NA,35.7922,-103.0786,NA,3.86,"NM"
NA,35.7964,-103.0453,NA,6.41,"NM"
NA,35.8069,-103.1,NA,3.97,"NM"
NA,35.83,-103.0447,NA,5.19,"NM"
180,35.8569,-103.0728,NA,9.86,"NM"
NA,35.8558,-103.0492,NA,23.99,"NM"
NA,35.8961,-103.0525,NA,5.2,"NM"
NA,35.9144,-103.0797,NA,6.17,"NM"
200,35.8969,-103.1244,NA,6.89,"NM"
200,35.8817,-103.1247,NA,9.71,"NM"
200,35.895,-103.0892,NA,9.7,"NM"
200,35.92,-103.1239,NA,23.88,"NM"
NA,35.9278,-103.0639,NA,6.65,"NM"
127,35.96,-103.0533,NA,1.88,"NM"
NA,35.9503,-103.0894,NA,4.98,"NM"
NA,35.9375,-103.1056,NA,9.08,"NM"
NA,35.9125,-103.1358,NA,9.5,"NM"
NA,35.9469,-103.1428,NA,6.83,"NM"
NA,35.9467,-103.195,NA,8.19,"NM"
NA,35.9767,-103.2056,NA,17.99,"NM"
NA,35.9872,-103.1803,NA,5.03,"NM"
NA,35.9903,-103.1422,NA,4.98,"NM"
NA,35.9078,-103.2589,NA,8.21,"NM"
NA,35.9917,-103.0994,NA,4.86,"NM"
NA,35.9511,-103.2222,NA,15.75,"NM"
NA,35.925,-103.215,NA,14.48,"NM"
NA,35.9008,-103.2081,NA,8.74,"NM"
NA,35.9442,-103.2483,NA,14.69,"NM"
NA,35.9086,-103.1608,NA,11.14,"NM"
NA,35.8958,-103.1786,NA,13.82,"NM"
150,35.8761,-103.2114,NA,15,"NM"
NA,35.8847,-103.2314,NA,14.1,"NM"
30,35.9817,-103.2931,NA,14.4,"NM"
NA,35.9833,-103.2536,NA,1.94,"NM"
NA,35.975,-103.3378,122.4,122.4,"NM"
NA,35.9731,-103.3689,NA,7.92,"NM"
NA,35.9936,-103.3111,NA,4.26,"NM"
NA,35.9678,-103.3467,NA,12.28,"NM"
NA,35.9431,-103.2789,NA,17.35,"NM"
NA,35.9408,-103.3214,NA,30.2,"NM"
NA,35.9414,-103.3569,NA,15.28,"NM"
NA,35.9239,-103.3644,NA,10.27,"NM"
NA,35.9269,-103.3006,NA,12.59,"NM"
NA,35.9156,-103.3222,NA,10.8,"NM"
NA,35.8931,-103.2847,NA,0.42,"NM"
NA,35.8858,-103.32,NA,4.91,"NM"
NA,35.8953,-103.3558,NA,5.51,"NM"
NA,35.9886,-103.9006,NA,13.32,"NM"
NA,35.5858,-103.9939,NA,8.58,"NM"
NA,35.5511,-103.9908,NA,13.5,"NM"
NA,35.5319,-103.9722,NA,13.62,"NM"
NA,35.5003,-103.9967,NA,16.27,"NM"
NA,35.7933,-103.8008,NA,1.39,"NM"
NA,35.7533,-103.7594,NA,19.87,"NM"
NA,35.8058,-103.7092,NA,8.83,"NM"
NA,35.7856,-103.6747,NA,6.08,"NM"
NA,35.8258,-103.6808,NA,1.1,"NM"
NA,35.8522,-103.8333,NA,29.36,"NM"
NA,35.8425,-103.8236,NA,34.64,"NM"
NA,35.8422,-103.7806,NA,14.15,"NM"
NA,35.8769,-103.6525,NA,13.31,"NM"
NA,35.8358,-103.6422,23.8,23.8,"NM"
NA,35.8636,-103.6344,NA,4.1,"NM"
NA,35.9431,-103.6517,NA,6.91,"NM"
NA,35.9683,-103.6522,NA,3.22,"NM"
NA,35.9267,-103.6664,NA,6.01,"NM"
NA,35.9222,-103.6825,NA,27.22,"NM"
NA,35.9453,-103.6981,NA,3.13,"NM"
NA,35.96,-103.7169,NA,5.41,"NM"
NA,35.8067,-103.6431,NA,27.93,"NM"
NA,35.7861,-103.6517,NA,8.98,"NM"
NA,35.7622,-103.6411,NA,7.85,"NM"
NA,35.6544,-103.4822,NA,1.9,"NM"
NA,35.6258,-103.4625,NA,7.9,"NM"
200,35.8128,-103.4244,NA,3.21,"NM"
NA,35.0756,-105.8833,NA,5.98,"NM"
NA,35.8903,-105.9969,NA,8.63,"NM"
NA,35.9086,-105.9839,NA,11.77,"NM"
NA,35.9142,-105.9397,NA,10.56,"NM"
NA,35.9381,-105.8714,NA,0.29,"NM"
NA,35.9408,-105.8783,NA,0.21,"NM"
NA,35.9586,-105.8958,NA,0.29,"NM"
NA,35.9644,-105.9039,NA,0.41,"NM"
NA,35.9886,-105.9319,NA,18.7,"NM"
NA,35.9908,-105.9956,NA,14.7,"NM"
NA,35.8792,-105.9161,NA,9.11,"NM"
NA,35.8503,-105.9153,NA,1.92,"NM"
NA,35.8617,-105.9419,NA,2.4,"NM"
NA,35.8869,-105.9644,NA,2.1,"NM"
NA,35.7744,-105.9408,NA,2.01,"NM"
NA,35.8256,-105.9008,NA,0.19,"NM"
145,35.8261,-105.9039,NA,0.88,"NM"
NA,35.825,-105.925,NA,4.35,"NM"
NA,35.7922,-105.8897,NA,0.37,"NM"
NA,35.8114,-105.8494,NA,0.27,"NM"
NA,35.7914,-105.7964,NA,0.27,"NM"
NA,35.765,-105.8175,NA,0.61,"NM"
NA,35.7289,-105.8381,NA,0.27,"NM"
NA,35.73,-105.9092,NA,1.73,"NM"
NA,35.7392,-105.9014,NA,0.19,"NM"
NA,35.7467,-105.9217,NA,0.23,"NM"
NA,35.6714,-105.8908,NA,2.75,"NM"
NA,35.5928,-105.8611,NA,3.12,"NM"
NA,35.5814,-105.9358,NA,1.84,"NM"
NA,35.6214,-105.9297,NA,0.92,"NM"
NA,35.5544,-105.8775,NA,4.86,"NM"
NA,35.5594,-105.8733,NA,10.71,"NM"
NA,35.5261,-105.8058,NA,3.81,"NM"
NA,35.5531,-105.8258,NA,2.54,"NM"
NA,35.5928,-105.8361,NA,2.38,"NM"
NA,35.5494,-105.8253,NA,5.48,"NM"
NA,35.3042,-105.9422,NA,0.96,"NM"
NA,35.3142,-105.9633,NA,1.95,"NM"
NA,35.3517,-105.8436,NA,5.82,"NM"
NA,35.3103,-105.8369,NA,30.07,"NM"
NA,35.2981,-105.8733,NA,1.27,"NM"
NA,35.2961,-105.8756,NA,14.84,"NM"
NA,35.3183,-105.8814,NA,22.7,"NM"
NA,35.0758,-105.8833,NA,2.82,"NM"
NA,35.33,-105.8775,NA,0.39,"NM"
NA,35.3531,-105.8936,NA,0.77,"NM"
NA,35.3731,-105.9211,NA,4.71,"NM"
NA,35.3206,-105.9275,NA,5,"NM"
NA,35.2761,-105.9228,NA,0.96,"NM"
NA,35.2569,-105.8875,NA,10.86,"NM"
NA,35.2597,-105.8603,45.57,45.57,"NM"
NA,35.2525,-105.8197,33.4,33.4,"NM"
NA,35.4678,-105.9053,NA,1.38,"NM"
100,35.4133,-105.9419,NA,2.14,"NM"
NA,35.4283,-105.9125,NA,1.46,"NM"
NA,35.4119,-105.9475,NA,4.36,"NM"
NA,35.3842,-105.9944,NA,4.96,"NM"
NA,35.3869,-105.9414,NA,6.35,"NM"
NA,35.4053,-105.9728,NA,5.5,"NM"
NA,35.4136,-105.8772,NA,0.17,"NM"
NA,35.4083,-105.9317,NA,0.39,"NM"
NA,35.5497,-105.3644,NA,2.79,"NM"
NA,35.5869,-105.3408,NA,2.62,"NM"
NA,35.5669,-105.2883,NA,17.38,"NM"
140,35.6256,-105.1847,NA,0.56,"NM"
NA,35.6694,-105.1556,NA,0.24,"NM"
NA,35.6569,-105.1653,NA,0.24,"NM"
NA,35.7317,-105.1511,NA,0.24,"NM"
NA,35.7108,-105.2097,NA,0.23,"NM"
NA,35.7458,-105.2117,NA,0.41,"NM"
NA,35.63,-105.2042,NA,1.97,"NM"
NA,35.6978,-105.0981,NA,0.9,"NM"
NA,35.7383,-105.0269,NA,2.15,"NM"
NA,35.6839,-105.0964,NA,0.23,"NM"
NA,35.6528,-105.0703,NA,0.46,"NM"
NA,35.6567,-105.0442,NA,0.07,"NM"
NA,35.6661,-105.0103,NA,0.73,"NM"
NA,35.6514,-105.1019,NA,1.1,"NM"
NA,35.6261,-105.1167,NA,1.01,"NM"
NA,35.6322,-105.0883,NA,0.83,"NM"
NA,35.8081,-105.0072,NA,1.31,"NM"
300,35.8297,-105.0506,NA,1.15,"NM"
300,35.8067,-105.075,NA,0.22,"NM"
NA,35.8392,-105.0631,NA,1.15,"NM"
NA,35.8714,-105.0961,NA,1.15,"NM"
NA,35.8308,-105.0106,NA,0.13,"NM"
NA,35.8319,-105.0122,NA,0.77,"NM"
NA,35.8619,-105.0011,NA,2.65,"NM"
NA,35.7444,-105.0725,NA,0.43,"NM"
NA,35.7606,-105.0881,NA,0.77,"NM"
NA,35.6922,-105.8169,NA,0.08,"NM"
NA,35.7039,-105.8836,NA,3.68,"NM"
370,35.5881,-105.7903,NA,0.51,"NM"
800,35.5075,-105.6769,NA,0.51,"NM"
300,35.5489,-105.6889,NA,7.12,"NM"
NA,35.58,-105.6519,NA,1.95,"NM"
18,35.6111,-105.6786,NA,0.6,"NM"
NA,35.5653,-105.7339,NA,2.71,"NM"
40,35.5589,-105.7164,NA,22.14,"NM"
100,35.5706,-105.7525,NA,2.48,"NM"
NA,35.5694,-105.8131,NA,1.57,"NM"
250,35.5903,-105.7339,NA,0.58,"NM"
NA,35.6583,-105.6925,NA,2.15,"NM"
NA,35.6761,-105.6947,NA,2.32,"NM"
NA,35.6281,-105.68,NA,0.57,"NM"
NA,35.9708,-104.7153,NA,1.46,"NM"
NA,35.9536,-104.7167,NA,1.87,"NM"
NA,35.9256,-104.7183,NA,0.25,"NM"
NA,35.8831,-104.6742,NA,1.95,"NM"
NA,35.9011,-104.6869,NA,0.49,"NM"
NA,35.8886,-104.6483,NA,1.36,"NM"
NA,35.8925,-104.6106,NA,0.6,"NM"
NA,35.9131,-104.5583,NA,0.43,"NM"
NA,35.9144,-104.5389,NA,2.71,"NM"
NA,35.9097,-104.5153,NA,1.27,"NM"
NA,35.9181,-104.5069,NA,2.12,"NM"
NA,35.9214,-104.5178,NA,1.91,"NM"
NA,35.9683,-104.5508,NA,0.52,"NM"
NA,35.9308,-104.5536,NA,0.27,"NM"
NA,35.9172,-104.5522,NA,2.09,"NM"
NA,35.0847,-105.7356,NA,5.41,"NM"
NA,35.0558,-105.7344,NA,3.73,"NM"
NA,35.0531,-105.6836,NA,4.12,"NM"
NA,35.0117,-105.7492,NA,8.43,"NM"
NA,35.1086,-105.7186,NA,4.9,"NM"
NA,35.1111,-105.7292,NA,7.06,"NM"
NA,35.0222,-105.5536,NA,3.92,"NM"
NA,35.0339,-105.5061,NA,2.63,"NM"
NA,35.0722,-105.61,26.44,26.44,"NM"
NA,35.0961,-105.4353,NA,2.46,"NM"
NA,35.0483,-105.4394,NA,1.76,"NM"
NA,35.5508,-105.1383,NA,0.88,"NM"
NA,35.5311,-105.2094,NA,2.63,"NM"
NA,35.4144,-105.8458,NA,0.58,"NM"
NA,35.3486,-105.7989,NA,1.93,"NM"
NA,35.4064,-105.8053,NA,3.86,"NM"
NA,35.3753,-105.8039,NA,0.53,"NM"
NA,35.3942,-105.7633,NA,7.19,"NM"
NA,35.4094,-105.7747,NA,1.58,"NM"
NA,35.3889,-105.9033,NA,0.67,"NM"
NA,35.6031,-104.8683,NA,2.67,"NM"
NA,35.5631,-104.8681,NA,0.22,"NM"
NA,35.6019,-104.8322,NA,0.14,"NM"
NA,35.5883,-104.7919,NA,2.34,"NM"
NA,35.5453,-104.8511,NA,0.22,"NM"
NA,35.5286,-104.8525,NA,0.23,"NM"
NA,35.5328,-104.8719,NA,1.62,"NM"
NA,35.6136,-104.8728,NA,3.4,"NM"
NA,35.5497,-104.7422,NA,0.73,"NM"
100,35.5769,-104.7461,NA,1.79,"NM"
125,35.5492,-104.76,NA,1.26,"NM"
220,35.5158,-104.7567,NA,0.49,"NM"
NA,35.5006,-104.7683,NA,3.77,"NM"
NA,35.6008,-104.7542,NA,4.1,"NM"
NA,35.5358,-104.7436,NA,0.49,"NM"
NA,35.51,-104.6486,NA,5.08,"NM"
NA,35.5311,-104.6994,NA,0.49,"NM"
NA,35.5169,-104.7217,NA,3.04,"NM"
NA,35.5336,-104.7256,NA,0.27,"NM"
NA,35.5197,-104.7417,NA,0.27,"NM"
NA,35.5017,-104.7444,NA,0.87,"NM"
NA,35.6169,-104.8183,NA,1.74,"NM"
NA,35.6478,-104.7742,NA,0.44,"NM"
NA,35.6772,-104.8006,NA,0.94,"NM"
NA,35.6533,-104.8378,NA,1.12,"NM"
NA,35.6817,-104.8639,NA,0.38,"NM"
NA,35.7119,-104.81,NA,0.24,"NM"
NA,35.6953,-104.85,NA,1.12,"NM"
NA,35.5028,-105.2147,NA,2.02,"NM"
NA,35.5628,-105.2472,NA,2.62,"NM"
NA,35.5675,-105.2072,NA,2.82,"NM"
NA,35.5331,-105.2281,NA,1.03,"NM"
NA,35.6014,-105.1839,NA,0.64,"NM"
NA,35.6211,-105.1911,NA,0.44,"NM"
160,35.5283,-105.1517,NA,3.11,"NM"
NA,35.5119,-105.2042,NA,2.89,"NM"
100,35.5919,-105.1794,NA,0.45,"NM"
NA,35.5692,-105.1047,NA,0.45,"NM"
NA,35.5139,-105.095,NA,1.12,"NM"
231,35.5542,-105.0492,NA,0.67,"NM"
78,35.5764,-105.0667,NA,0.29,"NM"
NA,35.5853,-105.0244,NA,1.75,"NM"
NA,35.5086,-105.0036,NA,1,"NM"
NA,35.5219,-104.9803,NA,0.3,"NM"
NA,35.62,-105.0083,NA,2.25,"NM"
NA,35.5658,-104.9628,NA,1.25,"NM"
178,35.5217,-104.9531,NA,0.41,"NM"
NA,35.5803,-104.9469,NA,3.8,"NM"
NA,35.5861,-104.9211,NA,0.81,"NM"
NA,35.5675,-104.8758,NA,1.01,"NM"
170,35.6622,-104.8992,NA,0.47,"NM"
NA,35.7011,-104.9547,NA,2.4,"NM"
NA,35.7375,-104.9475,NA,1.73,"NM"
NA,35.6083,-105.0631,NA,8.27,"NM"
NA,35.5428,-105.0392,NA,4.66,"NM"
NA,35.74,-104.8842,NA,0.57,"NM"
150,35.6369,-104.9417,NA,0.7,"NM"
100,35.6344,-104.9092,NA,0.24,"NM"
214,35.6347,-104.8847,NA,0.43,"NM"
NA,35.6728,-104.8858,NA,2.64,"NM"
NA,35.6153,-104.8986,NA,0.11,"NM"
NA,35.6083,-104.9556,NA,0.24,"NM"
NA,35.5903,-105.1094,NA,2.45,"NM"
NA,35.5119,-105.2408,NA,3.33,"NM"
NA,35.825,-104.9822,NA,1.96,"NM"
NA,35.8667,-104.9325,NA,5.88,"NM"
NA,35.8692,-104.8331,NA,0.04,"NM"
NA,35.8392,-104.8917,NA,0.35,"NM"
NA,35.8644,-104.7833,NA,2.94,"NM"
NA,35.8272,-104.8608,NA,1.61,"NM"
NA,35.8086,-104.8619,NA,2.01,"NM"
NA,35.7683,-104.7636,NA,4,"NM"
NA,35.7794,-104.7478,NA,1.41,"NM"
NA,35.7944,-104.7744,NA,3.6,"NM"
NA,35.7597,-104.8342,NA,1.01,"NM"
NA,35.7647,-104.8628,NA,1.04,"NM"
NA,35.7661,-104.9033,NA,0.36,"NM"
NA,35.7653,-104.9203,NA,2.76,"NM"
NA,35.7703,-104.9747,NA,0.7,"NM"
NA,35.7206,-104.9772,NA,1.73,"NM"
NA,35.7536,-104.9961,NA,0.4,"NM"
NA,35.7675,-104.7236,NA,0.76,"NM"
NA,35.7883,-104.6908,NA,1,"NM"
NA,35.7669,-104.7417,NA,1.24,"NM"
NA,35.8147,-104.8808,NA,2.94,"NM"
NA,35.6906,-104.7569,NA,2.18,"NM"
NA,35.6267,-104.8656,NA,0.79,"NM"
NA,35.6514,-104.6431,NA,0.79,"NM"
NA,35.6683,-104.6883,NA,1.14,"NM"
NA,35.6831,-104.6908,NA,1.31,"NM"
NA,35.6925,-104.6675,NA,1.22,"NM"
NA,35.7136,-104.6425,NA,1.71,"NM"
NA,35.7431,-104.6347,NA,0.81,"NM"
NA,35.71,-104.6617,NA,1.98,"NM"
NA,35.7147,-104.6922,NA,1.08,"NM"
NA,35.6953,-104.7283,NA,2.07,"NM"
NA,35.6639,-104.7236,NA,1.17,"NM"
NA,35.6547,-104.6972,NA,1.03,"NM"
NA,35.6622,-104.5994,NA,20.17,"NM"
NA,35.6881,-104.5561,NA,1.03,"NM"
NA,35.6925,-104.5211,NA,0.56,"NM"
NA,35.7103,-104.5044,NA,0.02,"NM"
NA,35.7353,-104.4278,NA,1.03,"NM"
NA,35.7194,-104.4811,NA,1.42,"NM"
NA,35.6908,-104.5792,NA,0.83,"NM"
NA,35.6439,-104.6014,NA,0.92,"NM"
NA,35.6378,-104.44,NA,4.5,"NM"
NA,35.6264,-104.4406,NA,1.5,"NM"
NA,35.6631,-104.405,NA,1.25,"NM"
NA,35.6458,-104.4411,NA,1.17,"NM"
NA,35.6706,-104.305,NA,1.8,"NM"
NA,35.8164,-104.9256,NA,0.99,"NM"
NA,35.7992,-104.9761,NA,0.37,"NM"
NA,35.9711,-104.7911,NA,0.45,"NM"
NA,35.9611,-104.7836,NA,0.37,"NM"
NA,35.9456,-104.825,NA,1.03,"NM"
NA,35.9322,-104.7742,NA,1.68,"NM"
NA,35.9106,-104.7711,NA,0.16,"NM"
NA,35.915,-104.8336,NA,0.37,"NM"
NA,35.8864,-104.7917,NA,1.59,"NM"
NA,35.8842,-104.7581,NA,0.13,"NM"
NA,35.8708,-104.7489,NA,5.49,"NM"
NA,35.855,-104.7233,NA,2.85,"NM"
NA,35.8258,-104.6603,NA,0.3,"NM"
186,35.8578,-104.6658,NA,1.67,"NM"
NA,35.8708,-104.6836,NA,1.97,"NM"
300,35.9003,-105.0125,NA,0.79,"NM"
20,35.9228,-105.3456,NA,0.96,"NM"
200,35.9233,-105.3611,NA,1.43,"NM"
NA,35.9853,-105.3589,NA,1.05,"NM"
90,35.9814,-105.3433,NA,13.99,"NM"
NA,35.9664,-105.3056,NA,1.24,"NM"
NA,35.9336,-105.2894,NA,0.48,"NM"
NA,35.9933,-105.2125,NA,2.14,"NM"
NA,35.9258,-105.2472,NA,1.75,"NM"
NA,35.8231,-104.6036,NA,1.07,"NM"
NA,35.8133,-104.4653,NA,0.63,"NM"
NA,35.8081,-104.4778,NA,3.08,"NM"
NA,35.8275,-104.4803,NA,1.09,"NM"
NA,35.84,-104.5628,NA,1.09,"NM"
NA,35.8494,-104.5461,NA,0.44,"NM"
NA,35.6967,-104.4061,NA,3.34,"NM"
NA,35.7175,-104.4175,NA,4.07,"NM"
NA,35.685,-104.3611,NA,3.71,"NM"
NA,35.6911,-104.3519,139.01,139.01,"NM"
NA,35.675,-104.3492,161.33,161.33,"NM"
NA,35.6119,-104.3308,NA,1.86,"NM"
NA,35.5144,-104.3642,NA,1.41,"NM"
NA,35.5019,-104.3508,NA,2.11,"NM"
NA,35.5119,-104.3658,NA,1.93,"NM"
NA,35.61,-104.1528,NA,4.91,"NM"
NA,35.5847,-104.1408,NA,8.77,"NM"
NA,35.5508,-104.1272,NA,17.54,"NM"
NA,35.5911,-104.1822,NA,9.12,"NM"
NA,35.5706,-104.1811,NA,4.74,"NM"
NA,35.5292,-104.0931,NA,7.19,"NM"
NA,35.5067,-104.0769,NA,11.05,"NM"
NA,35.5006,-104.0422,NA,5.09,"NM"
NA,35.9156,-104.2503,NA,3.16,"NM"
275,35.9872,-104.4206,NA,0.7,"NM"
NA,35.9947,-104.4344,NA,0.7,"NM"
NA,35.9928,-104.4817,NA,1.05,"NM"
NA,35.5164,-105.2536,NA,1.23,"NM"
NA,35.6967,-104.2456,NA,6.32,"NM"
NA,35.6817,-104.2489,NA,4.56,"NM"
NA,35.9706,-104.4578,NA,6.54,"NM"
NA,35.9097,-104.3506,NA,1.15,"NM"
NA,35.9706,-104.2767,NA,0.43,"NM"
NA,35.8497,-104.2786,NA,4.62,"NM"
NA,35.7528,-104.2944,NA,0.58,"NM"
NA,35.8319,-104.3072,NA,1.54,"NM"
NA,35.9447,-104.3942,NA,0.78,"NM"
225,35.9644,-104.4211,NA,2.12,"NM"
NA,35.9914,-104.4897,NA,1.54,"NM"
NA,35.9136,-104.4811,NA,1.74,"NM"
NA,35.9131,-104.4483,NA,1.35,"NM"
NA,35.9481,-104.4383,NA,1.35,"NM"
NA,35.9169,-104.4022,NA,0.86,"NM"
NA,35.8925,-104.4767,NA,0.52,"NM"
NA,35.8986,-105.0161,NA,1.2,"NM"
NA,35.9408,-104.7831,NA,1.37,"NM"
NA,35.9386,-104.7931,NA,2.55,"NM"
NA,35.9314,-104.8183,NA,1.37,"NM"
NA,35.8939,-104.5811,NA,7.77,"NM"
NA,35.9244,-104.6003,NA,3.11,"NM"
NA,35.9328,-104.6597,NA,3.88,"NM"
NA,35.9808,-104.6278,NA,0.26,"NM"
NA,35.9694,-104.6147,NA,0.26,"NM"
NA,35.9875,-104.6928,NA,0.69,"NM"
NA,35.8197,-104.5483,NA,4.05,"NM"
NA,35.8892,-104.5419,NA,0.09,"NM"
NA,35.9656,-104.6906,NA,3.28,"NM"
NA,35.9069,-104.7142,NA,3.65,"NM"
NA,35.8639,-104.6358,NA,2.79,"NM"
NA,35.8331,-104.6108,NA,0.48,"NM"
NA,35.7753,-105.0858,NA,0.77,"NM"
NA,35.8114,-105.1475,NA,0.34,"NM"
NA,35.8367,-105.1547,NA,0.87,"NM"
NA,35.8519,-105.1503,NA,0.03,"NM"
NA,35.8672,-105.2092,NA,0.36,"NM"
NA,35.7558,-105.2169,NA,0.74,"NM"
NA,35.7367,-105.2139,NA,0.26,"NM"
NA,35.5397,-104.3975,NA,6.11,"NM"
NA,35.5472,-104.4144,NA,0.83,"NM"
NA,35.6897,-104.2883,NA,11.11,"NM"
NA,35.695,-104.2647,NA,1.51,"NM"
NA,35.6558,-104.3603,NA,1.11,"NM"
NA,35.8539,-104.4989,NA,0.4,"NM"
NA,35.8742,-104.4617,NA,0.25,"NM"
NA,35.8489,-104.4492,NA,0.56,"NM"
NA,35.8358,-104.4397,NA,0.65,"NM"
NA,35.8217,-104.4106,NA,1.79,"NM"
NA,35.7975,-104.465,NA,1.39,"NM"
NA,35.9106,-104.7456,NA,0.65,"NM"
NA,35.9842,-104.7392,NA,0.73,"NM"
NA,35.6089,-104.3686,NA,0.98,"NM"
NA,35.5908,-104.3458,NA,0.55,"NM"
NA,35.5906,-104.3956,NA,3.73,"NM"
NA,35.6083,-104.4228,NA,0.37,"NM"
NA,35.6239,-104.425,NA,2.91,"NM"
NA,35.6058,-104.4717,NA,0.19,"NM"
NA,35.5706,-104.4628,NA,2.64,"NM"
NA,35.5842,-104.4239,NA,0.46,"NM"
NA,35.5169,-104.4233,NA,1.71,"NM"
NA,35.9644,-105.1647,NA,1.44,"NM"
NA,35.9094,-104.3608,NA,1.53,"NM"
NA,35.8897,-104.3544,NA,0.45,"NM"
NA,35.9169,-104.28,NA,2.7,"NM"
NA,35.9186,-104.2656,NA,2.52,"NM"
NA,35.89,-105.2006,NA,0.9,"NM"
NA,35.8919,-105.1858,NA,0.9,"NM"
NA,35.8964,-105.1344,NA,0.65,"NM"
NA,35.8808,-105.1269,NA,0.57,"NM"
NA,35.9056,-105.1547,NA,1.54,"NM"
80,35.9408,-105.2428,NA,1.6,"NM"
NA,35.9847,-105.1292,NA,0.69,"NM"
NA,35.9533,-105.1569,NA,0.24,"NM"
NA,35.95,-105.1714,NA,1.22,"NM"
110,35.9422,-105.1939,NA,1.76,"NM"
NA,35.7047,-104.2722,NA,7.64,"NM"
NA,35.7133,-104.2558,NA,0.16,"NM"
NA,35.6742,-104.3272,NA,9.17,"NM"
NA,35.5142,-104.6567,NA,4.09,"NM"
NA,35.5083,-104.6569,NA,0.43,"NM"
NA,35.5581,-104.5931,NA,0.36,"NM"
NA,35.5633,-104.5944,NA,4.9,"NM"
NA,35.5069,-104.0342,NA,9.6,"NM"
NA,35.9561,-104.1006,NA,0.74,"NM"
NA,35.9633,-104.0453,NA,2.18,"NM"
NA,35.9914,-104.0661,NA,16.17,"NM"
NA,35.9769,-104.0014,NA,10.58,"NM"
NA,35.9581,-104.0069,NA,0.75,"NM"
NA,35.9167,-104.0328,NA,0.75,"NM"
NA,35.9072,-104.0642,NA,6.11,"NM"
NA,35.8786,-104.0361,NA,1.86,"NM"
NA,35.8767,-104.1178,NA,1.3,"NM"
145,35.9264,-104.1017,NA,1.49,"NM"
NA,35.9864,-104.1022,NA,1.51,"NM"
NA,35.8647,-104.0803,NA,1.29,"NM"
NA,35.8694,-104.0572,NA,0.01,"NM"
NA,35.8544,-104.0117,NA,14.43,"NM"
208,35.8367,-104.0497,NA,2.14,"NM"
NA,35.8247,-104.0081,NA,3.62,"NM"
NA,35.9308,-104.2258,NA,0.72,"NM"
NA,35.9675,-104.2464,NA,0.67,"NM"
NA,35.9506,-104.19,NA,0.72,"NM"
NA,35.9861,-104.195,NA,1.76,"NM"
NA,35.9839,-104.1367,NA,3.34,"NM"
NA,35.9553,-104.1386,NA,0.06,"NM"
NA,35.9406,-104.1639,NA,0.97,"NM"
NA,35.8969,-104.1361,NA,1.74,"NM"
NA,35.8897,-104.1858,NA,0.58,"NM"
NA,35.9292,-104.195,NA,3.08,"NM"
NA,35.8603,-104.1722,NA,2.89,"NM"
45,35.8131,-104.1019,NA,0.97,"NM"
NA,35.8158,-104.0831,NA,2.37,"NM"
NA,35.7806,-104.0686,NA,10.18,"NM"
230,35.81,-104.0306,NA,2.91,"NM"
250,35.8453,-104.1003,NA,3.09,"NM"
NA,35.8642,-104.1156,NA,0.23,"NM"
NA,35.775,-104.1633,NA,16.54,"NM"
NA,35.785,-104.1961,NA,5.25,"NM"
NA,35.7711,-104.2325,NA,0.82,"NM"
NA,35.8039,-104.2031,NA,4.59,"NM"
NA,35.8108,-104.2067,NA,1.31,"NM"
NA,35.7564,-104.1439,NA,0.82,"NM"
17,35.7658,-104.1217,NA,0.66,"NM"
NA,35.8878,-104.1722,NA,1.8,"NM"
NA,35.8458,-104.1742,NA,3.36,"NM"
100,35.8275,-104.1522,NA,3.88,"NM"
250,35.8347,-104.1828,NA,1.8,"NM"
NA,35.865,-104.1878,NA,2.5,"NM"
NA,35.8539,-104.155,NA,1.46,"NM"
NA,35.8739,-104.155,NA,1.34,"NM"
139,35.9119,-104.1772,NA,3.33,"NM"
NA,35.9592,-104.2047,NA,1.12,"NM"
235,35.9947,-104.225,NA,2.67,"NM"
NA,35.9939,-105.4483,NA,2.89,"NM"
NA,35.995,-105.4467,NA,0.45,"NM"
11,35.9789,-105.4128,NA,0.59,"NM"
NA,35.9742,-105.3886,NA,0.55,"NM"
NA,35.9953,-105.3756,NA,0.77,"NM"
NA,35.6544,-104.1856,NA,3.29,"NM"
NA,35.6781,-104.1711,NA,4.2,"NM"
NA,35.6381,-104.1708,NA,6.71,"NM"
