+ Fold01: shrinkage=0.004, interaction.depth= 2, n.minobsinnode=8, n.trees=500 
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
   500        0.2398            -nan     0.0040   -0.0005

- Fold03: shrinkage=0.004, interaction.depth=16, n.minobsinnode=8, n.trees=500 
+ Fold03: shrinkage=0.006, interaction.depth= 2, n.minobsinnode=8, n.trees=500 
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.0060    0.0135
     2        1.0905            -nan     0.0060    0.0131
     3        1.0830            -nan     0.0060    0.0127
     4        1.0758            -nan     0.0060    0.0126
     5        1.0682            -nan     0.0060    0.0120
     6        1.0609            -nan     0.0060    0.0123
     7        1.0538            -nan     0.0060    0.0118
     8        1.0470            -nan     0.0060    0.0114
     9        1.0402            -nan     0.0060    0.0119
    10        1.0339            -nan     0.0060    0.0108
    20        0.9728            -nan     0.0060    0.0093
    40        0.8786            -nan     0.0060    0.0066
    60        0.8108            -nan     0.0060    0.0044
    80        0.7589            -nan     0.0060    0.0031
   100        0.7204            -nan     0.0060    0.0022
   120        0.6901            -nan     0.0060    0.0015
   140        0.6659            -nan     0.0060    0.0011
   160        0.6463            -nan     0.0060    0.0005
   180        0.6297            -nan     0.0060    0.0004
   200        0.6153            -nan     0.0060    0.0001
   220        0.6032            -nan     0.0060   -0.0002
   240        0.5925            -nan     0.0060   -0.0003
   260        0.5825            -nan     0.0060   -0.0003
   280        0.5734            -nan     0.0060   -0.0000
   300        0.5644            -nan     0.0060   -0.0003
   320        0.5565            -nan     0.0060   -0.0003
   340        0.5487            -nan     0.0060   -0.0002
   360        0.5410            -nan     0.0060   -0.0001
   380        0.5338            -nan     0.0060   -0.0003
   400        0.5267            -nan     0.0060   -0.0002
   420        0.5199            -nan     0.0060   -0.0001
   440        0.5135            -nan     0.0060   -0.0001
   460        0.5073            -nan     0.0060   -0.0005
   480        0.5012            -nan     0.0060   -0.0002
   500        0.4956            -nan     0.0060   -0.0003

- Fold03: shrinkage=0.006, interaction.depth= 2, n.minobsinnode=8, n.trees=500 
+ Fold03: shrinkage=0.006, interaction.depth= 4, n.minobsinnode=8, n.trees=500 
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.0060    0.0128
     2        1.0904            -nan     0.0060    0.0131
     3        1.0821            -nan     0.0060    0.0136
     4        1.0737            -nan     0.0060    0.0130
     5        1.0659            -nan     0.0060    0.0128
     6        1.0581            -nan     0.0060    0.0133
     7        1.0501            -nan     0.0060    0.0125
     8        1.0425            -nan     0.0060    0.0126
     9        1.0345            -nan     0.0060    0.0128
    10        1.0269            -nan     0.0060    0.0117
    20        0.9593            -nan     0.0060    0.0095
    40        0.8525            -nan     0.0060    0.0068
    60        0.7743            -nan     0.0060    0.0044
    80        0.7144            -nan     0.0060    0.0034
   100        0.6684            -nan     0.0060    0.0020
   120        0.6315            -nan     0.0060    0.0014
   140        0.6013            -nan     0.0060    0.0012
   160        0.5760            -nan     0.0060    0.0005
   180        0.5551            -nan     0.0060    0.0007
   200        0.5359            -nan     0.0060   -0.0001
   220        0.5187            -nan     0.0060   -0.0000
   240        0.5044            -nan     0.0060    0.0000
   260        0.4908            -nan     0.0060   -0.0003
   280        0.4780            -nan     0.0060   -0.0002
   300        0.4669            -nan     0.0060   -0.0002
   320        0.4560            -nan     0.0060   -0.0001
   340        0.4453            -nan     0.0060   -0.0005
   360        0.4359            -nan     0.0060   -0.0003
   380        0.4269            -nan     0.0060   -0.0006
   400        0.4184            -nan     0.0060   -0.0001
   420        0.4098            -nan     0.0060   -0.0005
   440        0.4014            -nan     0.0060   -0.0001
   460        0.3936            -nan     0.0060   -0.0006
   480        0.3862            -nan     0.0060   -0.0006
   500        0.3791            -nan     0.0060   -0.0001

- Fold03: shrinkage=0.006, interaction.depth= 4, n.minobsinnode=8, n.trees=500 
+ Fold03: shrinkage=0.006, interaction.depth= 6, n.minobsinnode=8, n.trees=500 
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.0060    0.0141
     2        1.0893            -nan     0.0060    0.0144
     3        1.0800            -nan     0.0060    0.0138
     4        1.0711            -nan     0.0060    0.0138
     5        1.0625            -nan     0.0060    0.0134
     6        1.0544            -nan     0.0060    0.0129
     7        1.0456            -nan     0.0060    0.0141
     8        1.0370            -nan     0.0060    0.0124
     9        1.0289            -nan     0.0060    0.0118
    10        1.0212            -nan     0.0060    0.0119
    20        0.9487            -nan     0.0060    0.0099
    40        0.8343            -nan     0.0060    0.0070
    60        0.7490            -nan     0.0060    0.0043
    80        0.6834            -nan     0.0060    0.0037
   100        0.6323            -nan     0.0060    0.0019
   120        0.5912            -nan     0.0060    0.0013
   140        0.5568            -nan     0.0060    0.0009
   160        0.5284            -nan     0.0060    0.0006
   180        0.5032            -nan     0.0060    0.0000
   200        0.4817            -nan     0.0060    0.0003
   220        0.4629            -nan     0.0060    0.0000
   240        0.4459            -nan     0.0060   -0.0000
   260        0.4302            -nan     0.0060   -0.0006
   280        0.4161            -nan     0.0060   -0.0000
   300        0.4021            -nan     0.0060   -0.0002
   320        0.3896            -nan     0.0060   -0.0003
   340        0.3785            -nan     0.0060   -0.0005
   360        0.3677            -nan     0.0060   -0.0005
   380        0.3571            -nan     0.0060   -0.0005
   400        0.3476            -nan     0.0060   -0.0004
   420        0.3381            -nan     0.0060   -0.0007
   440        0.3292            -nan     0.0060   -0.0006
   460        0.3210            -nan     0.0060   -0.0003
   480        0.3128            -nan     0.0060   -0.0006
   500        0.3049            -nan     0.0060   -0.0005

- Fold03: shrinkage=0.006, interaction.depth= 6, n.minobsinnode=8, n.trees=500 
+ Fold03: shrinkage=0.006, interaction.depth= 8, n.minobsinnode=8, n.trees=500 
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.0060    0.0155
     2        1.0888            -nan     0.0060    0.0136
     3        1.0795            -nan     0.0060    0.0140
     4        1.0700            -nan     0.0060    0.0147
     5        1.0610            -nan     0.0060    0.0133
     6        1.0517            -nan     0.0060    0.0125
     7        1.0430            -nan     0.0060    0.0126
     8        1.0343            -nan     0.0060    0.0133
     9        1.0257            -nan     0.0060    0.0123
    10        1.0176            -nan     0.0060    0.0120
    20        0.9426            -nan     0.0060    0.0098
    40        0.8227            -nan     0.0060    0.0071
    60        0.7321            -nan     0.0060    0.0051
    80        0.6618            -nan     0.0060    0.0030
   100        0.6064            -nan     0.0060    0.0018
   120        0.5613            -nan     0.0060    0.0018
   140        0.5244            -nan     0.0060    0.0011
   160        0.4927            -nan     0.0060    0.0006
   180        0.4662            -nan     0.0060    0.0001
   200        0.4432            -nan     0.0060    0.0002
   220        0.4224            -nan     0.0060   -0.0001
   240        0.4040            -nan     0.0060   -0.0001
   260        0.3866            -nan     0.0060   -0.0002
   280        0.3710            -nan     0.0060   -0.0004
   300        0.3568            -nan     0.0060   -0.0003
   320        0.3437            -nan     0.0060   -0.0007
   340        0.3315            -nan     0.0060   -0.0005
   360        0.3203            -nan     0.0060   -0.0004
   380        0.3099            -nan     0.0060   -0.0006
   400        0.2996            -nan     0.0060   -0.0005
   420        0.2902            -nan     0.0060   -0.0006
   440        0.2805            -nan     0.0060   -0.0004
   460        0.2719            -nan     0.0060   -0.0006
   480        0.2641            -nan     0.0060   -0.0004
   500        0.2565            -nan     0.0060   -0.0005

- Fold03: shrinkage=0.006, interaction.depth= 8, n.minobsinnode=8, n.trees=500 
+ Fold03: shrinkage=0.006, interaction.depth=10, n.minobsinnode=8, n.trees=500 
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.0060    0.0147
     2        1.0890            -nan     0.0060    0.0144
     3        1.0796            -nan     0.0060    0.0148
     4        1.0703            -nan     0.0060    0.0141
     5        1.0611            -nan     0.0060    0.0130
     6        1.0521            -nan     0.0060    0.0139
     7        1.0429            -nan     0.0060    0.0130
     8        1.0340            -nan     0.0060    0.0130
     9        1.0253            -nan     0.0060    0.0130
    10        1.0166            -nan     0.0060    0.0134
    20        0.9379            -nan     0.0060    0.0094
    40        0.8145            -nan     0.0060    0.0065
    60        0.7204            -nan     0.0060    0.0046
    80        0.6466            -nan     0.0060    0.0039
   100        0.5880            -nan     0.0060    0.0024
   120        0.5401            -nan     0.0060    0.0011
   140        0.5007            -nan     0.0060    0.0006
   160        0.4672            -nan     0.0060    0.0003
   180        0.4387            -nan     0.0060    0.0001
   200        0.4138            -nan     0.0060    0.0001
