"","OID_","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","SiteID","Elevation","WellDepthMeasureValue","AM_A_Amorph_7_16","AM_A_Analcime_7_16","AM_A_Aragon_7_16","AM_A_Calcite_7_16","AM_A_Ca_7_16","AM_A_Cd_7_16","AM_A_Ce_7_16","AM_A_Co_7_17","AM_A_Cr_7_17","AM_A_Cs_7_17","AM_A_Cu_7_17","AM_A_C_Inorg_7_16","AM_A_C_Tot_7_16","AM_A_Dolomite_7_16","AM_A_Fe_7_17","AM_A_Ga_7_17","AM_A_Goethite_7_16","AM_A_Gypsum_7_16","AM_A_Hematite_7_16","AM_A_Heuland_7_16","AM_A_Hg_7_17","AM_A_Hornbl_7_16","AM_A_Kaolinit_7_16","AM_A_K_7_17","AM_A_La_7_17","AM_A_Li_7_17","AM_A_Mg_7_17","AM_A_Mn_7_17","AM_A_Mo_7_17","AM_A_Na_7_17","AM_A_Nb_7_17","AM_A_Ni_7_17","AM_A_Other_7_16","AM_A_Pb_7_17","AM_A_Pyrite_7_16","AM_A_Pyroxene_7_16","AM_A_P_7_17","AM_A_Quartz_7_16","AM_A_Rb_7_17","AM_A_Sb_7_17","AM_A_Sc_7_17","AM_A_Serpent_7_16","AM_A_Se_7_18","AM_A_Sn_7_18","AM_A_Sr_7_18","AM_A_S_7_17","AM_A_Talc_7_16","AM_A_Te_7_18","AM_A_Th_7_18","AM_A_Ti_7_18","AM_A_Tl_7_18","AM_A_Tot_10A_7_16","AM_A_Tot_14A_7_16","AM_A_Tot_Carb_7_16","AM_A_Tot_Clay_7_16","AM_A_Tot_Flds_7_16","AM_A_Tot_K_fs_7_16","AM_A_Tot_Plag_7_16","AM_A_Tot_Zeol_7_16","AM_A_U_7_18","AM_A_V_7_18","AM_A_W_7_18","AM_A_Y_7_18","AM_A_Zn_7_18","LM_C_Ca_7_17","LM_C_Cd_7_17","LM_C_Ce_7_18","LM_C_Co_7_18","LM_C_Cr_7_18","LM_C_Cs_7_18","LM_C_CTot_7_15","LM_C_Cu_7_18","LM_C_Fe_7_18","LM_C_Ga_7_18","LM_C_Hg_7_18","LM_C_K_7_18","LM_C_La_7_18","LM_C_Li_7_18","LM_C_Mg_7_18","LM_C_Mn_7_18","LM_C_Mo_7_18","LM_C_Na_7_18","LM_C_Nb_7_18","LM_C_Ni_7_18","LM_C_P_7_18","LM_C_Pb_7_18","LM_C_Rb_7_18","LM_C_S_7_18","LM_C_Sb_7_18","LM_C_Sc_7_18","LM_C_Se_7_18","LM_C_Sn_7_18","LM_C_Sr_7_18","LM_C_Te_7_18","LM_C_Th_7_18","LM_C_Ti_7_18","LM_C_Tl_7_18","LM_C_U_7_15","LM_C_V_7_18","LM_C_W_7_18","LM_C_Y_7_18","LM_C_Zn_7_18","AN_Top5_Ag_7_17","AN_Top5_Al_7_17","AN_Top5_As_7_17","AN_Top5_Ba_7_17","AN_Top5_Be_7_17","AN_Top5_Bi_7_17","AN_Top5_Ca_7_17","AN_Top5_Cd_7_17","AN_Top5_Ce_7_17","AN_Top5_Co_7_17","AN_Top5_Cr_7_17","AN_Top5_Cs_7_17","AN_Top5_Cu_7_17","AN_Top5_Fe_7_17","AN_Top5_Ga_7_17","AN_Top5_Hg_7_17","AN_Top5_In_7_17","AN_Top5_K_7_17","AN_Top5_La_7_17","AN_Top5_Li_7_17","AN_Top5_Mg_7_17","AN_Top5_Mn_7_17","AN_Top5_Mo_7_18","AN_Top5_Na_7_18","AN_Top5_Nb_7_18","An_Top5_Ni_7_18","AN_Top5_P_7_18","AN_Top5_Pb_7_18","AN_Top5_Rb_7_18","AN_Top5_S_7_18","AN_Top5_Sb_7_18","AN_Top5_Sc_7_18","AN_Top5_Se_7_18","AN_Top5_Sn_7_18","AN_Top5_Sr_7_18","AN_Top5_Te_7_18","AN_Top5_Th_7_18","AN_Top5_Ti_7_18","AN_Top5_Tl_7_18","AN_Top5_U_7_18","AN_Top5_V_7_18","AN_Top5_W_7_18","AN_Top5_Y_7_18","AN_Top5_Zn_7_18","AN_C_Calcite_7_22","AN_C_Goethite_7_19","AN_C_Gypsum_7_22","AN_C_Hematite_7_22","AN_C_Heuland_7_19","AN_C_Hornbl_7_19","AN_C_Kaolinit_7_19","AN_C_Pyrite_7_19","AN_C_Pyroxene_7_19","AN_C_Quartz_7_19","AN_C_Talc_7_19","AN_C_Tot_10A_7_19","AN_C_Tot_14A_7_19","AN_C_Tot_Carb_7_19","AN_C_Tot_Flds_7_19","AN_C_Tot_K_fs_7_19","LM_C_Amorph_7_19","LM_C_Analcime_7_19","LM_C_aragon_7_19","LM_C_C_Inorg_7_19","LM_C_Dolomite_7_19","LM_C_Gibbsite_7_19","bfi48grd","PRISM_30yrNorm","Best_Guess__ac_","GENERALIZE_Igneous_volcanic","GENERALIZE_Sedimentary_clastic","GENERALIZE_Sedimentary_undifferentiated","GENERALIZE_Igneous_intrusive","GENERALIZE_Metamorphic_undifferentiated","GENERALIZE_Igneous_and_Sedimentary_undifferentiated","GENERALIZE_Unconsolidated_undifferentiated","GENERALIZE_Sedimentary_carbonate","GENERALIZE_Unconsolidated_and_Sedimentary_undifferentiated","GENERALIZE_Metamorphic_and_Sedimentary_undifferentiated","GENERALIZE_Water","UNIT_NAME_Residual_materials_developed_in_igneous_and_metamorphic_rocks","UNIT_NAME_Residual_materials_developed_in_sedimentary_rocks_discontinuous","UNIT_NAME_Basaltic_and_andesitic_volcanic_rocks","UNIT_NAME_Residual_materials_developed_in_fine.grained_sedimentary_rocks","UNIT_NAME_Residual_materials_developed_in_carbonate_rocks_discontinuous","UNIT_NAME_Alluvial_sediments_thick","UNIT_NAME_Alluvial_sediments_thin","UNIT_NAME_Eolian_sediments_mostly_dune_sand_thin","UNIT_NAME_Colluvial_sediments_thin","UNIT_NAME_Rhyolitic_volcanic_rocks","UNIT_NAME_Playa_sediments","UNIT_NAME_Water","UNIT_NAME_Eolian_sediments_mostly_loess_thin","UNIT_NAME_Glacial_till_sediments_mostly_sandy_thin","US_L3NAME_Arizona.New_Mexico_Mountains","US_L3NAME_Arizona.New_Mexico_Plateau","US_L3NAME_Sonoran_Basin_and_Range","US_L3NAME_Mojave_Basin_and_Range","US_L3NAME_Southern_Rockies","US_L3NAME_Colorado_Plateaus","US_L3NAME_Central_Basin_and_Range","US_L3NAME_Wasatch_and_Uinta_Mountains","bas1","bas5","bas10","As3Cat","trainCat3"
"1370",1370,"As","Dissolved",0,246384,6122,33,23.2729645,0,0.0398906,1.6832833,1.5047815,0.4925675,62.753624,9.8050632,26.1360722,8.4112778,20.4653149,0.2269136,3.3069992,0.166355,2.2870002,13.3811693,0,0,0.0865862,0,0.0281887,0,1.8008213,1.9198428,30.8598137,27.2875233,0.6129341,747.0112305,1.3541638,0.9878366,11.4437265,14.1634216,0,64.7791977,0,0,654.7385864,41.4613228,97.9798126,0.4313778,7.5747771,0,0.2537044,1.5714164,162.4544525,0.0323515,0,0.141794,9.1463032,0.291922,0.5521889,9.9960861,0.6989728,1.8898547,12.3368645,21.3277245,9.111434,12.1727953,0,2.5816424,59.1627655,1.7214566,17.4067364,104.6892853,1.9947158,0.2797504,67.6662674,10.4132566,27.2874756,7.8370132,1.4267223,20.5141125,2.8015878,17.1369095,0.0217439,1.9735115,33.7772026,30.6945858,0.7622176,633.4830322,1.2813112,0.9255215,14.3286295,14.8229055,496.6781311,33.0731506,90.8960876,0.0256327,0.6912206,8.8041286,0.3060989,1.5165057,218.818924,0.105988,10.3978539,0.3268023,0.6346241,2.9464631,73.0093918,1.3710785,19.0242424,93.9120636,0.9384818,5.5046434,5.3613086,668.9043579,1.5002371,0.2759056,1.3275627,0.43695,61.9163933,9.5868235,26.7150345,7.276103,19.384985,2.2063918,13.9680109,0.0303626,0.054575,1.9111965,31.0244255,26.2469368,0.5890382,744.4812012,1.4402821,1.000357,11.4521933,13.1411276,654.4035034,54.7557373,92.4358139,0.0335333,0.5455804,7.1853447,0.2733832,1.4444484,160.2028503,0.1380882,9.0510569,0.2795673,0.5604946,2.5762455,54.0971832,1.5071043,16.4410725,80.1030121,2.3626091,0,0,0.0589724,0,0.1056766,3.41519,0,0,35.2834015,0,8.0685511,5.4874978,2.9543853,20.7581577,8.0600119,19.6420536,0,0,0.3563282,0.5863398,0,65,392.7984009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1371",1371,"As","Dissolved",1,259424,5640,159,13.9885044,0,0.0411098,2.3604858,2.1315608,0.1615381,33.6870041,5.7566385,30.1102543,5.5092144,10.8920345,0.7189534,1.9777765,3.4487295,1.2798121,7.1141372,0,0,0.0580419,0,0.0160288,0,1.9201463,1.4654477,18.262146,21.4494495,0.8946318,362.3999329,0.6809497,0.2477383,5.5207329,12.8441305,0,12.1378727,0,0,883.3532104,65.4322052,59.9765472,0.4271747,4.2301579,0,0.2488415,0.8795729,128.2202606,0.0229351,0,0.1,5.0199308,0.135286,0.3215843,5.4338799,0.2902249,5.6595354,7.9273963,10.123538,5.5262947,4.3343368,0,1.5638196,32.235611,0.6186879,11.4514132,33.6795044,3.241086,0.1196593,34.8168144,6.1551747,28.9843998,5.1258483,1.5460523,12.6041594,1.3702151,7.0612292,0.017274,1.3086814,19.7795963,20.9960556,0.9170198,301.0228577,0.6405051,0.1664304,4.6468177,14.1611891,794.2772217,11.0135326,53.6624184,0.1100996,0.4149325,4.450026,0.2253014,0.8796625,125.1455154,0.1,5.5848646,0.1357649,0.3549248,1.9177294,37.8398323,1.4741173,12.9608994,34.6397629,1,2.7176797,3.9196975,374.0395813,0.7741725,0.1508806,1.8256357,0.1609786,29.6465588,4.5617781,27.2765961,5.122128,9.2905626,1.1449616,6.1598086,0.0140743,0.0229895,1.4029121,16.514492,17.0312347,0.7733281,303.6991272,0.5515712,0.2704028,4.2106733,12.0351944,869.8793945,13.7837954,53.8522835,0.0247969,0.3639012,3.4916239,0.2440752,0.7960852,113.5842972,0.1,4.6902905,0.1177115,0.3225819,1.3395468,28.394125,0.5930898,9.8660116,33.6966743,6.0790949,0,0.4002818,0.1449778,0,0.0263943,1.7377031,0,0.0640063,66.83638,0,6.4192362,0.5621697,8.1138573,5.382091,3.3711336,13.027051,0,0.0391615,1.0130022,3.2546601,0,78,401.7822876,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1372",1372,"As","Dissolved",0,246385,6480,50,24.6058331,0,0.0392142,2.2006392,1.7991768,0.2818809,62.7791824,10.3736715,27.7018986,8.1143131,18.9059544,0.2957996,3.9793296,0.2151628,2.2753334,13.4309053,0.0131896,0,0.1676286,0,0.0285692,0,1.4345297,1.8876718,30.4534092,26.7685776,0.6156772,747.5526123,0.9841359,0.9211866,11.5722456,15.1678238,0,21.1558781,0,0,696.6157227,39.4766312,94.5122604,0.492535,7.4336028,0,0.2828902,1.5819788,184.9672089,0.0343089,0,0.1,8.9444008,0.3043887,0.5133837,10.3457832,0.4109209,2.4567502,12.0305576,19.7308197,8.7411747,10.9517918,0,2.5928855,64.1226425,1.0586848,17.4642334,70.8525314,2.2636168,0.171641,66.6204681,10.9534397,28.6662598,7.6468358,1.38184,20.2403164,3.0399885,18.3259869,0.0214668,1.8397834,33.1798515,30.3133564,0.7972548,574.4924927,1.2130634,0.8246629,14.5175962,16.1825428,496.4213562,18.283432,85.2230911,0.0277003,0.6473305,9.3848705,0.3343238,1.586422,246.718399,0.1,10.4112616,0.3501529,0.5791223,2.9741919,81.5516815,1.1871579,18.7584076,67.7146759,1,5.5212088,4.956594,668.7722778,1.4844021,0.2434862,1.59577,0.2783064,61.2481346,9.969511,28.2135906,6.9695544,19.3616543,2.2265637,13.8733034,0.0319328,0.0401195,1.8616877,30.8008823,26.0131359,0.5895975,698.1741333,1.1350753,0.9461418,11.6693754,14.3207397,685.1912231,22.9456158,87.9180832,0.0355392,0.5423816,7.0948591,0.3241651,1.414821,184.880249,0.1,8.7787895,0.2903453,0.4993497,2.5530574,58.2848701,0.9826965,16.5915928,67.6628647,2.9118071,0,0,0.0465554,0,0.1039067,3.2799091,0,0,30.0540981,0,8.4891634,6.0149889,3.5688972,20.0491734,7.0316219,21.7365875,0,0,0.4340131,0.6701441,0,65,456.7357788,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1374",1374,"As","Dissolved",0,246386,6140,48,23.2791367,0,0.0398684,1.6833953,1.5049596,0.4949532,62.7336006,9.8242311,26.1929722,8.416851,20.5471573,0.2269325,3.3224232,0.1663976,2.2884893,13.3830786,0,0,0.0866506,0,0.0282754,0,1.8005731,1.9187077,30.8439083,27.3220997,0.6129683,753.414917,1.3577596,0.9857002,11.4483528,14.1772127,0,64.9901199,0,0,658.2406006,41.398674,98.012558,0.4329079,7.5694628,0,0.2542833,1.5719566,162.7129517,0.0324389,0,0.1419625,9.1444302,0.2922221,0.5529694,10.0036449,0.6988678,1.8899969,12.3400192,21.3064651,9.0990057,12.1656199,0,2.5832863,59.2351952,1.722533,17.3985519,105.1079483,1.9944067,0.2803525,67.6849213,10.4304209,27.302887,7.8399901,1.4278154,20.5338993,2.8075218,17.1548729,0.0217563,1.9726427,33.7785988,30.7234726,0.7624767,634.4030151,1.2825783,0.9256345,14.3340931,14.8445492,498.2457275,33.0992813,90.8901596,0.0256076,0.6912034,8.8184061,0.3064569,1.5169454,219.207901,0.1059912,10.4030819,0.3273164,0.6349509,2.9481437,73.1457367,1.371151,19.0071716,94.0392227,0.9389116,5.5036807,5.3668575,668.6563721,1.499113,0.2779819,1.3277901,0.4412353,61.9257812,9.6203547,26.7386513,7.2816153,19.5048962,2.2084649,13.9799738,0.0305377,0.054809,1.9099745,31.0251122,26.2852936,0.5891923,749.7533569,1.4459177,0.9983606,11.463603,13.1618137,657.9125977,55.2016335,92.4897156,0.0336895,0.5481945,7.1837621,0.2743907,1.4460223,160.4768524,0.1383741,9.0503702,0.2798636,0.5611257,2.5784812,54.1483727,1.5109917,16.4461269,80.762558,2.3608837,0,0,0.0585355,0,0.1057409,3.4202464,0,0,35.1526604,0,8.0815687,5.4874849,2.9520609,20.8366089,8.0639114,19.6394596,0,0,0.3560452,0.5862739,0,65,392.7984009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1375",1375,"As","Dissolved",0,246975,6135,50,22.0097904,0,0,0.7122663,0.9845112,0.5041502,59.6872063,8.938611,22.9548683,5.5330544,18.3985386,0.0822892,2.7728846,0,2.0866108,12.4292498,0,0,0.0847213,0,0.0246877,0,1.8622793,1.8643171,29.706152,25.0709515,0.5118921,564.2128906,1.4156423,0.8783623,10.3688869,12.4748898,0,55.3358307,0,0,594.7504883,46.7769699,85.9399567,0.4829352,6.7851133,0,0.2450539,1.4845926,145.4855194,0.034369,0,0.1272371,8.9628687,0.2633932,0.5452172,8.450964,0.6768023,0.7160327,11.1060314,18.8623772,8.2629986,10.6381369,0,2.3911667,51.1155205,1.5376446,16.6339397,87.2203445,1.2727113,0.3146757,61.6415062,9.3176279,25.0335445,5.7799258,1.5353123,18.8918343,2.4301226,14.9903717,0.018301,1.8497814,30.9547291,28.4677773,0.6006591,548.4573975,1.1823341,0.8804643,11.6746845,13.5380173,444.7370605,25.2465439,86.7303314,0.0411909,0.734682,7.4550304,0.2738791,1.3802149,170.2755432,0.1031343,9.3105412,0.2822977,0.5693082,2.4909103,61.5703583,1.2228224,17.637516,75.165184,0.9074734,4.7467747,6.1126747,583.9445801,1.4355186,0.2257661,0.7008458,0.4134739,61.1768456,8.8029337,21.7155628,5.6289287,15.5204897,1.9034301,12.9989338,0.0245081,0.0456988,1.7672247,30.5535831,23.4088669,0.4755111,564.6365967,1.3668455,0.8247173,10.0644016,11.0913134,549.5487061,44.1026306,86.9060364,0.0301609,0.5354707,6.4331436,0.2448079,1.3342922,135.5799561,0.1271859,8.8480577,0.247735,0.5551673,2.3637195,44.3606911,1.3618357,16.2171078,58.2627029,1.3121191,0,0,0.061605,0,0.1075397,3.2650239,0,0,45.3508911,0,7.8662477,3.7051809,1.3186164,18.079792,7.7484202,20.372921,0,0,0.1515272,0,0,62,340.8070984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1377",1377,"As","Dissolved",1,246388,6555,12,24.6244602,0,0.0391308,2.2005577,1.7996291,0.2838904,63.2550201,10.5988464,27.8707352,8.1278915,19.1136742,0.2958065,4.065587,0.2152387,2.2828462,13.4484482,0.0132099,0,0.1683207,0,0.0289066,0,1.4319694,1.882393,30.5850849,26.8302994,0.6154017,772.0149536,0.9901892,0.9025624,11.6243868,15.1857786,0,21.2087116,0,0,709.8132935,39.1837158,94.6038361,0.5094619,7.4231596,0,0.28584,1.5836129,187.2993774,0.0349387,0,0.1,8.9740028,0.3082312,0.5162961,10.38274,0.4102336,2.4567485,12.0327082,19.5221596,8.6628456,10.8315744,0,2.5953841,64.6543808,1.0589933,17.4470081,70.939949,2.2609787,0.171233,66.7711716,11.1216202,28.6781139,7.6568456,1.3770486,20.3377151,3.083626,18.5038185,0.0215199,1.8250816,33.1940384,30.3622665,0.7982536,576.7409668,1.2165228,0.8291526,14.5768023,16.2585659,499.0529785,18.2925816,84.7930069,0.0276493,0.6473257,9.462451,0.3358934,1.5891277,249.9582062,0.1,10.4429989,0.3547213,0.5795709,2.9743319,82.8077393,1.1871945,18.6469879,67.7654037,1,5.5151982,4.9674764,666.1414795,1.4807591,0.2473967,1.5960826,0.2818594,61.5822029,10.1963511,28.2891979,6.9870863,19.7875404,2.2382147,13.9479456,0.0325355,0.0402245,1.8530643,30.9191322,26.0842209,0.5896718,717.0063477,1.1463263,0.9304493,11.7274971,14.3690586,696.831604,23.1186028,88.0564575,0.0364001,0.5547799,7.0762119,0.3304285,1.4214302,187.1933289,0.1,8.8160372,0.2937133,0.5003811,2.5588448,58.6879082,0.9870975,16.624752,68.1467514,2.9002581,0,0,0.0449907,0,0.1034485,3.3137784,0,0,29.2843723,0,8.5954752,6.0120139,3.5556788,20.5311508,6.9905534,21.7300396,0,0,0.4323477,0.6699235,0,64,434.6635742,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1378",1378,"As","Dissolved",2,246987,6540,20,19.6182232,0,0,0.9352184,1.1046197,0.2812633,56.3283958,7.7695332,21.5134983,5.1092286,16.5411396,0.1415877,2.3161902,0.2190717,1.8857088,11.6629725,0,0,0.0772816,0,0.0202935,0,2.1556432,1.8465235,28.1341572,24.0980587,0.5321215,447.2169495,1.0655667,0.789287,9.624239,12.2519341,0,19.1892986,0,0,484.7297058,50.4624939,82.1566772,0.5797819,6.0866065,0,0.2409691,1.4224961,136.4528503,0.0307503,0,0.1,8.8203726,0.2447435,0.5056722,8.1681805,0.301819,1.1699592,10.8044052,17.5803413,8.0771618,9.5144901,0,2.2576199,46.9114418,0.9036138,16.0428772,56.2284355,1.1661711,0.2125748,58.2199974,8.1667957,24.3219738,5.5938501,1.4269209,15.4304066,2.0667429,13.3743315,0.0160122,1.8189547,29.5014191,28.3230019,0.5855613,438.2098389,1.1743817,0.8241293,10.1338882,13.230298,384.0612488,16.7742882,84.7589951,0.0528449,0.6617807,6.3828135,0.2833342,1.364033,151.0465393,0.1,9.368927,0.2527932,0.5299475,2.4272149,53.0953255,1.0651644,16.759882,50.5765114,1,4.304038,5.4863486,519.0870972,1.3442942,0.1857458,0.7777891,0.2635805,58.3313637,7.6781998,22.1872978,5.1266103,14.1825533,1.6719193,11.9504919,0.0213698,0.0327652,1.704186,28.8361816,21.8892841,0.4780647,410.6249084,1.0134094,0.6972663,9.3356619,10.667943,441.0881348,19.2675953,82.692421,0.0241512,0.5647029,5.7447133,0.22711,1.3837208,123.276947,0.1,8.5846939,0.2282224,0.4889075,2.2440364,40.2078514,0.879953,15.6854134,47.0042496,1.0688775,0,0,0.0984538,0,0.1062763,1.8627731,0,0,49.7689743,0,6.4463124,3.0835083,1.3216553,17.0219727,7.8788204,20.4006481,0,0,0.15167,0.2231636,0,52,323.4528809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
"1381",1381,"As","Dissolved",0,246389,6160,50,23.3009949,0,0.0397475,1.6819701,1.5049125,0.5054029,62.7043686,9.8941736,26.3889236,8.4347315,20.9007702,0.22674,3.3746333,0.1663584,2.2949328,13.3895588,0,0,0.0868709,0,0.028561,0,1.8002231,1.9145077,30.8153343,27.4476547,0.6131341,776.5010376,1.3743916,0.9769165,11.465991,14.2136555,0,65.9317245,0,0,671.0685425,41.2006683,98.1191864,0.4397884,7.5557108,0,0.255703,1.5750564,163.4175568,0.0327824,0,0.1427075,9.1489372,0.2931518,0.5565538,10.0276413,0.6986026,1.8882207,12.3582954,21.2157154,9.0440121,12.1387835,0,2.5901697,59.402813,1.7276527,17.3667583,106.9106064,1.9895681,0.2831447,67.7853622,10.4950304,27.3583984,7.8499036,1.4329365,20.6151123,2.825799,17.1994514,0.0217845,1.9699987,33.7997971,30.8280182,0.7630687,638.5011597,1.2869432,0.9286008,14.3417015,14.9098368,504.3488464,33.2127609,90.9127884,0.0255455,0.6911674,8.8548841,0.3071833,1.5179833,220.3847656,0.1060027,10.4190054,0.3288341,0.6361318,2.9524171,73.4836502,1.3714665,18.9464645,94.5726242,0.9394357,5.4982796,5.3896365,666.9030151,1.495845,0.2860594,1.3280237,0.4590738,62.022625,9.7433949,26.8078022,7.2997289,19.9551754,2.2163701,14.0327959,0.0311161,0.0558007,1.9056978,31.0503063,26.4221344,0.5897724,769.1515503,1.4689245,0.9900423,11.4986753,13.2212353,670.2907715,57.090126,92.6954422,0.0342546,0.5591902,7.180953,0.2770119,1.4541016,161.2102509,0.1396207,9.0610962,0.2808508,0.5640631,2.5883021,54.2520485,1.528212,16.4661617,83.3734131,2.3479428,0,0,0.0573606,0,0.1061922,3.4334548,0,0,34.8223343,0,8.1183681,5.4853334,2.9343593,21.1271629,8.0882359,19.631155,0,0,0.3538361,0.5853752,0,65,438.8041992,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1382",1382,"As","Dissolved",0,246391,6565,42,24.6295567,0,0.0390995,2.1999116,1.7995678,0.2845888,63.3604774,10.6522217,27.894989,8.1317339,19.162117,0.2957307,4.0873685,0.2152136,2.2845542,13.4505463,0.0132137,0,0.1685085,0,0.0289938,0,1.4312869,1.8805439,30.6127033,26.8324337,0.6153224,779.0396118,0.9912899,0.8995068,11.6353626,15.1691856,0,21.2267532,0,0,712.4625854,39.1187515,94.6225739,0.5128553,7.4190998,0,0.2860662,1.5838529,187.7292328,0.0350946,0,0.1,8.979435,0.309084,0.5168498,10.3874989,0.4100677,2.4560289,12.0259943,19.4959641,8.6486683,10.8212566,0,2.594455,64.6768875,1.0590948,17.4405861,70.9611206,2.2590761,0.1711804,66.8314667,11.1626787,28.6674213,7.6597476,1.3756233,20.3615227,3.0947216,18.5479431,0.0215304,1.8217185,33.2052803,30.3723793,0.7984442,577.4884644,1.2168736,0.831561,14.5943394,16.2593288,499.1539307,18.2948341,84.6884537,0.0276377,0.6473209,9.4831076,0.3358522,1.5896882,250.7039948,0.1,10.4485226,0.3558274,0.579686,2.973103,83.081459,1.1872065,18.6220722,67.783165,1,5.5130038,4.9651132,665.9596558,1.4798859,0.2484649,1.5960704,0.2831765,61.6689377,10.2545538,28.2933273,6.9919815,19.889122,2.2406833,13.9673281,0.0326977,0.0402485,1.8505011,30.9472466,26.0884647,0.5896773,722.2998657,1.1481346,0.9279529,11.7376003,14.3603001,699.2816772,23.1792393,88.0858231,0.0366126,0.5575781,7.0707483,0.3313219,1.4224269,187.6174622,0.1,8.8248987,0.2944846,0.5005547,2.5599148,58.6982803,0.9881228,16.6315117,68.2419357,2.8949239,0,0,0.0447153,0,0.1034356,3.3215992,0,0,29.1138554,0,8.6190519,6.0123396,3.5490897,20.6896152,6.9993129,21.7279282,0,0,0.4314943,0.6697189,0,64,434.6635742,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1383",1383,"As","Dissolved",11.5,264309,3066.2,118.7,15.5922127,0,0.0280483,3.0409548,2.189266,0.1674591,40.9687805,7.1184535,32.7218094,5.5603013,15.0081921,0.6601941,1.7594041,1.9844952,1.792202,8.2867393,0,0,0,1.2592995,0.0171946,0.5865797,1.2530913,1.5903111,20.8712921,24.7504063,0.8923606,463.5323181,0.7164591,0.4788636,7.1269298,14.9258528,0.2266493,13.9072466,0,0,566.3760376,59.6643143,62.9940033,0.5447997,5.3730931,0,0.2059132,1.081225,144.2011414,0.0270545,0,0.1,6.5810342,0.1828552,0.3833707,6.139812,0.2521879,5.3176107,7.7973089,11.6514454,4.8370776,6.4590445,0.9422038,1.6450953,46.2954674,0.7912745,11.121685,43.4118881,3.9086351,0.1263255,42.760788,7.7155309,28.9891548,5.3757925,1.6658208,16.6615734,1.7995729,9.2369442,0.0198794,1.4989158,22.8213463,27.0885696,0.9693145,392.5796204,0.6641085,0.3670455,6.9599347,15.7654781,442.7772827,12.0104294,64.552887,0.1344957,0.5714625,5.9392505,0.2065442,1.1188021,157.1026001,0.1,6.8056378,0.1641743,0.4289165,1.9738256,49.0327721,1.0309824,12.8393946,41.7687531,1,3.5891614,5.2500181,432.7007446,1.1474614,0.164293,2.4506702,0.1655449,44.103363,6.757515,28.4177608,5.1788759,13.5956879,1.7537723,8.6678562,0.0155609,0.0280377,1.5812837,22.3573284,22.0523777,0.9771162,426.6109009,0.7098051,0.5050215,6.4646292,14.4958897,580.8270874,15.9855995,64.9330826,0.0240463,0.5149385,5.5364304,0.2129977,1.0553927,138.0960846,0.1,7.0309467,0.1666243,0.3798059,1.621752,45.4862785,0.7659941,11.2443027,42.5663071,7.0016599,0,0.7861134,0.1267934,1.2914833,0.4120912,0.8542654,0,0,54.6591835,0,7.7818494,1.2121229,8.6265011,8.9325781,4.2957468,15.2084417,0,0,1.0696598,1.9229723,0,68,287.0301819,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,1
