"OID_","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","SiteID","Elevation","WellDepthMeasureValue","AM_A_Amorph_7_16","AM_A_Analcime_7_16","AM_A_Aragon_7_16","AM_A_C_Inorg_7_16","AM_A_C_Tot_7_16","AM_A_Ca_7_16","AM_A_Calcite_7_16","AM_A_Cd_7_16","AM_A_Ce_7_16","AM_A_Co_7_17","AM_A_Cr_7_17","AM_A_Cs_7_17","AM_A_Cu_7_17","AM_A_Dolomite_7_16","AM_A_Fe_7_17","AM_A_Ga_7_17","AM_A_Goethite_7_16","AM_A_Gypsum_7_16","AM_A_Hematite_7_16","AM_A_Heuland_7_16","AM_A_Hg_7_17","AM_A_Hornbl_7_16","AM_A_K_7_17","AM_A_Kaolinit_7_16","AM_A_La_7_17","AM_A_Li_7_17","AM_A_Mg_7_17","AM_A_Mn_7_17","AM_A_Mo_7_17","AM_A_Na_7_17","AM_A_Nb_7_17","AM_A_Ni_7_17","AM_A_Other_7_16","AM_A_P_7_17","AM_A_Pb_7_17","AM_A_Pyrite_7_16","AM_A_Pyroxene_7_16","AM_A_Quartz_7_16","AM_A_Rb_7_17","AM_A_S_7_17","AM_A_Sb_7_17","AM_A_Sc_7_17","AM_A_Se_7_18","AM_A_Serpent_7_16","AM_A_Sn_7_18","AM_A_Sr_7_18","AM_A_Talc_7_16","AM_A_Te_7_18","AM_A_Th_7_18","AM_A_Ti_7_18","AM_A_Tl_7_18","AM_A_Tot_10A_7_16","AM_A_Tot_14A_7_16","AM_A_Tot_Carb_7_16","AM_A_Tot_Clay_7_16","AM_A_Tot_Flds_7_16","AM_A_Tot_K_fs_7_16","AM_A_Tot_Plag_7_16","AM_A_Tot_Zeol_7_16","AM_A_U_7_18","AM_A_V_7_18","AM_A_W_7_18","AM_A_Y_7_18","AM_A_Zn_7_18","LM_C_Amorph_7_19","LM_C_Analcime_7_19","LM_C_aragon_7_19","LM_C_C_Inorg_7_19","LM_C_Ca_7_17","LM_C_Cd_7_17","LM_C_Ce_7_18","LM_C_Co_7_18","LM_C_Cr_7_18","LM_C_Cs_7_18","LM_C_CTot_7_15","LM_C_Cu_7_18","LM_C_Dolomite_7_19","LM_C_Fe_7_18","LM_C_Ga_7_18","LM_C_Gibbsite_7_19","LM_C_Hg_7_18","LM_C_K_7_18","LM_C_La_7_18","LM_C_Li_7_18","LM_C_Mg_7_18","LM_C_Mn_7_18","LM_C_Mo_7_18","LM_C_Na_7_18","LM_C_Nb_7_18","LM_C_Ni_7_18","LM_C_P_7_18","LM_C_Pb_7_18","LM_C_Rb_7_18","LM_C_S_7_18","LM_C_Sb_7_18","LM_C_Sc_7_18","LM_C_Se_7_18","LM_C_Sn_7_18","LM_C_Sr_7_18","LM_C_Te_7_18","LM_C_Th_7_18","LM_C_Ti_7_18","LM_C_Tl_7_18","LM_C_U_7_15","LM_C_V_7_18","LM_C_W_7_18","LM_C_Y_7_18","AN_C_Calcite_7_22","AN_C_Goethite_7_19","AN_C_Gypsum_7_22","AN_C_Hematite_7_22","AN_C_Heuland_7_19","AN_C_Hornbl_7_19","AN_C_Kaolinit_7_19","AN_C_Pyrite_7_19","AN_C_Pyroxene_7_19","AN_C_Quartz_7_19","AN_C_Talc_7_19","AN_C_Tot_10A_7_19","AN_C_Tot_14A_7_19","AN_C_Tot_Carb_7_19","AN_C_Tot_Flds_7_19","AN_C_Tot_K_fs_7_19","AN_Top5_Ag_7_17","AN_Top5_Al_7_17","AN_Top5_As_7_17","AN_Top5_Ba_7_17","AN_Top5_Be_7_17","AN_Top5_Bi_7_17","AN_Top5_Ca_7_17","AN_Top5_Cd_7_17","AN_Top5_Ce_7_17","AN_Top5_Co_7_17","AN_Top5_Cr_7_17","AN_Top5_Cs_7_17","AN_Top5_Cu_7_17","AN_Top5_Fe_7_17","AN_Top5_Ga_7_17","AN_Top5_Hg_7_17","AN_Top5_In_7_17","AN_Top5_K_7_17","AN_Top5_La_7_17","AN_Top5_Li_7_17","AN_Top5_Mg_7_17","AN_Top5_Mn_7_17","AN_Top5_Mo_7_18","AN_Top5_Na_7_18","AN_Top5_Nb_7_18","An_Top5_Ni_7_18","AN_Top5_P_7_18","AN_Top5_Pb_7_18","AN_Top5_Rb_7_18","AN_Top5_S_7_18","AN_Top5_Sb_7_18","AN_Top5_Sc_7_18","AN_Top5_Se_7_18","AN_Top5_Sn_7_18","AN_Top5_Sr_7_18","AN_Top5_Te_7_18","AN_Top5_Th_7_18","AN_Top5_Ti_7_18","AN_Top5_Tl_7_18","AN_Top5_U_7_18","AN_Top5_V_7_18","AN_Top5_W_7_18","AN_Top5_Y_7_18","AN_Top5_Zn_7_18","Best_Guess__ac_","PRISM_ppt_30yr_normal_800mM4_annual_bil","bfi48grd","GENERALIZE_Sedimentary_clastic","GENERALIZE_Igneous_volcanic","GENERALIZE_Unconsolidated_undifferentiated","GENERALIZE_Sedimentary_undifferentiated","GENERALIZE_Unconsolidated_and_Sedimentary_undifferentiated","GENERALIZE_Sedimentary_carbonate","GENERALIZE_Igneous_intrusive","GENERALIZE_Metamorphic_undifferentiated","GENERALIZE_Metamorphic_and_Sedimentary_undifferentiated","GENERALIZE_Water","UNIT_NAME_Residual_materials_developed_in_sedimentary_rocks_discontinuous","UNIT_NAME_Residual_materials_developed_in_fine.grained_sedimentary_rocks","UNIT_NAME_Basaltic_and_andesitic_volcanic_rocks","UNIT_NAME_Alluvial_sediments_thin","UNIT_NAME_Colluvial_sediments_thin","UNIT_NAME_Residual_materials_developed_in_carbonate_rocks_discontinuous","UNIT_NAME_Alluvial_sediments_thick","UNIT_NAME_Eolian_sediments_mostly_dune_sand_thin","UNIT_NAME_Residual_materials_developed_in_igneous_and_metamorphic_rocks","UNIT_NAME_Rhyolitic_volcanic_rocks","UNIT_NAME_Water","UNIT_NAME_Eolian_sediments_mostly_loess_thin","US_L3NAME_Arizona.New_Mexico_Mountains","US_L3NAME_Arizona.New_Mexico_Plateau","US_L3NAME_Sonoran_Basin_and_Range","US_L3NAME_Southern_Rockies","US_L3NAME_Mojave_Basin_and_Range","US_L3NAME_Colorado_Plateaus","US_L3NAME_Central_Basin_and_Range","US_L3NAME_Wasatch_and_Uinta_Mountains","bas1","bas5","bas10","spl3cat","spl5","U3Cat"
475,"U","Dissolved",21.1,52137,4985,"471",15.9520588,0,0,1.0461011,2.4140508,3.4152551,3.6324718,0.2075849,43.0685997,6.5207467,34.0799484,5.6379194,13.2037363,4.6062751,1.6314074,8.3037519,0,0,0.1776029,0,0.0188566,0.0547151,1.4613783,1.3700992,24.114851,22.943861,1.0740288,449.8876038,0.8375806,0.3005655,7.742023,14.7854156,0,1063.4702148,14.421011,0,0,57.9436646,62.9285431,0.028504,0.567883,4.7896729,0.2863151,0,1.1507529,145.4188995,0,0.1,7.7746944,0.1713714,0.3726878,6.8107176,0.4721726,8.2667217,8.8162632,9.4679718,5.384357,3.7319946,0,2.0805895,34.7793312,0.8814293,16.3992615,43.158329,17.5778637,0,0.0720084,1.7681149,5.5841126,0.1334792,39.1297493,6.4753132,33.0715103,5.104949,2.6625648,15.5920858,4.4001489,1.5407408,7.8681979,0,0.0187051,1.3561416,22.6838837,24.2299805,1.0991794,343.40448,0.7633973,0.2435672,5.5950336,15.4881821,1017.7385254,10.8691187,58.5153122,0.1133248,0.4674261,5.0110569,0.2834937,1.0939926,162.7117004,0.1,6.6274328,0.178237,0.351905,2.0033572,41.1346054,4.1892314,15.5037632,9.845211,0,0.3778149,0.101972,0,0.0230995,1.6912283,0,0.1138321,53.4086075,0,6.8086143,0.7077542,14.3479652,5.5590453,3.0265992,1,3.196053,4.912014,368.3259277,0.9126766,0.1611758,3.1298075,0.2088928,39.8980064,6.0432777,32.9237175,5.2963929,12.4700842,1.5892271,7.4685025,0.0179989,0.0288354,1.5011082,22.0265427,20.6071243,1.0740765,420.0864868,0.713155,0.3143851,6.3650556,14.4595728,1044.5870361,13.9070015,58.7590866,0.0275622,0.4727957,4.6829782,0.257712,0.9926221,142.0188141,0.1,7.1272616,0.1679518,0.3419895,1.8508276,33.1436844,0.8139832,14.4189157,43.0288544,0,290.1109924,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,TRUE,TRUE,"C2"
313,"U","Dissolved",29,50813,1800,"NULL",22.24189,0,0.0135542,1.1272078,2.2636564,4.5402021,7.2812929,0.277801,73.4924545,11.5530758,42.6602478,5.9483881,20.1717319,1.7600727,2.6808338,12.7786636,0,0,0.2426904,0,0.0259371,0.699884,1.6441917,0.5425615,37.5197296,23.928297,0.9603971,582.0465698,0.9962651,0.6483026,14.483695,19.666153,0,849.6359863,19.3816166,0.0132954,0.3091722,42.7390137,78.8571701,0.026938,0.6958719,8.4497271,0.2399958,0,1.8792086,146.0333557,0,0.1,12.4673395,0.3009746,0.515011,8.3035049,0.6797823,9.1019344,9.4304237,15.8988991,6.9201689,8.8048296,0,2.6186202,53.3835602,1.4442695,23.880228,58.1185532,22.2181816,0,0,2.0027318,7.726727,0.1668206,60.1122017,9.9268827,39.3265915,5,3.0493639,17.7675571,0.8476293,2.3647952,10.9953337,0,0.0219989,1.3970424,31.5555305,27.7159786,0.8587289,476.2221069,0.8070911,0.558636,9.4046316,21.6870689,951.2252197,13.7785454,67.2475662,0.0278768,0.5040237,7.6962485,0.2467042,1.4268892,164.8886566,0.1,9.574213,0.288236,0.4465937,2.1350207,54.1568832,3.0601814,20.4575672,15.5528526,0,0,0.1495237,0,0.4952186,1.340427,0,0.220773,37.4158821,0,7.4613662,2.063992,16.6288986,11.8751278,4.6544046,1,4.4926205,7.8474646,512.8921509,1.4872541,0.2277262,3.8106468,0.2918024,67.978981,11.5196857,44.5682793,5.3637223,19.901659,2.6087868,12.0590219,0.0271912,0.0458415,1.6955823,33.9382553,22.4904003,0.8707152,620.312439,0.8602896,0.7146461,12.8484087,19.6566658,849.057373,19.0396843,75.9952316,0.0278466,0.6412907,8.4321804,0.2184801,1.7634377,147.2822113,0.1066114,10.9171629,0.3087447,0.4737795,2.3547657,52.0774269,1.2591368,21.9765949,60.6914711,0,166.0919952,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,FALSE,FALSE,"C2"
750,"U","Dissolved",3.33,150981,5500,"NULL",19.1485977,0.2208663,0,0.3921494,3.0232244,1.5555938,1.8226457,0.471985,51.9039383,6.3476834,25.8073044,5.3426585,12.6322403,1.3220603,1.6743644,10.2875853,0,0.3378855,0.0540361,0,0.0175967,0,1.6162162,2.3840392,24.790823,26.1871109,0.7148902,268.6756592,1.5012859,0.6049725,7.7409477,13.0137634,0,495.7522888,20.1484089,0,0,54.5161858,69.7468719,0.1063631,0.7053554,5.4863262,0.435359,0,1.3697218,115.7758636,0,0.1,7.8777237,0.1863166,0.4755292,8.3637066,0.4252979,3.1539662,11.6382046,12.7108212,5.7508187,6.9086843,0.2198992,2.3422318,58.7765694,0.8398638,13.7470617,66.1896667,19.698576,0,0,0.8823279,3.7095597,0.3915725,50.0634422,7.3467836,29.2741013,5.8644052,1.4701153,16.1486568,2.0243516,1.9180237,12.0317154,0,0.0232214,1.5667567,25.940218,33.5453835,0.9411365,257.4431763,1.6161786,0.677385,7.9165716,14.7492228,441.4240723,17.0030575,76.9803009,0.5666728,0.8623525,6.4136477,0.64662,1.3053105,159.1821442,0.1,8.332201,0.2043879,0.5089072,2.4632494,76.9219894,1.1726453,13.7677498,5.0499611,0,2.3411496,0,0,0,3.3195543,0,0,48.277935,0,8.547122,0.7268403,7.2161379,10.3010406,4.2387977,1,3.9530733,5.6960435,517.6455688,1.1132967,0.2484058,1.4164473,0.5357755,50.4792747,6.5477753,24.2181759,5.5336876,14.7108707,1.7230601,11.3751202,0.02307,0.034448,1.5695931,25.3705997,23.9144707,0.693461,291.5188293,1.3571254,0.5811509,7.4328151,11.9261723,492.3662109,21.6102676,73.7469788,0.1114767,0.7445068,5.26543,0.4526638,2.220715,113.9066467,0.1,7.8865376,0.1799303,0.4974775,2.3764112,57.0849342,0.8552024,12.7274485,57.7266617,1000,281.3009949,72,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,TRUE,TRUE,"C1"
295,"U","Dissolved",223.880597014925,51036,4190,"NULL",14.0464439,0,0.0472939,0.6746628,1.1202903,2.3663478,3.4304867,0.224755,40.8427849,6.6351113,19.7880821,5.1742897,13.1068029,1.9540486,1.6812985,8.0389576,0,0,0.0626262,0,0.0146919,0,1.443018,0.7346845,21.5945721,17.0489521,0.8103313,386.8985901,0.6908726,0.6087468,9.1814394,12.6122732,0,604.0183716,15.5290623,0,0,57.635128,60.9769173,0.0194099,0.6865748,4.9933152,0.2895912,0,1.0068083,180.3559875,0,0.1,6.2905111,0.1969863,0.4380588,6.4721112,0.1502251,5.3904252,7.3417597,15.0477533,5.6757956,9.5322514,0,1.7597417,35.0785561,0.7564965,14.8839502,36.519989,12.5084839,0,0,1.957557,6.1883168,0.1471125,35.3591385,6.049397,17.7609978,5.2476511,2.3880007,12.6870718,4.3963223,1.4672287,8.0443592,0,0.0173667,1.4684384,18.154911,18.7646351,1.1750213,328.5846252,0.5862663,0.5532462,8.1213284,12.2676725,612.6603394,12.0075693,56.9365501,0.025254,0.5591186,4.349946,0.2985335,1.1055397,242.4701996,0.1,5.5489984,0.1777889,0.3983501,1.6331683,35.5039024,0.7791026,12.6571436,11.365222,0,0,0.0478753,0,0,1.2310109,0,0.7570357,50.64851,0,5.1502399,0.857232,15.9357967,12.352829,4.7464685,1,3.3981771,5.9984546,509.6445618,1.0608499,0.1395366,2.0004501,0.2142174,36.2423019,5.9769549,18.5220375,5.047523,10.9156961,1.5840962,6.8623996,0.0133254,0.0260173,1.3615201,19.0534954,15.6003208,0.7585028,363.0630798,0.606967,0.629971,8.1693525,12.1782837,601.4054565,15.4087925,52.0440979,0.0201905,0.5856702,4.3554688,0.2703752,0.9048777,174.3454437,0.1,5.3611116,0.1861284,0.3744432,1.4915451,33.3382111,0.6649114,12.4733009,34.8599625,0,166.1100006,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,TRUE,TRUE,"C3"
640,"U","Dissolved",12.4,152904,5297.04,"8.5",18.6769371,0.1431012,0,0.0637197,2.2819037,0.8072177,0.5106744,0.3276179,51.7283821,7.8096619,22.4214077,5.4377699,15.4419756,0,1.924136,10.4356947,0,0,0.253209,0,0.0186336,0,1.6397693,2.0030084,25.1912155,26.7017021,0.4530393,596.8044434,1.1116515,0.5502914,8.9651117,10.3591566,0,497.2199707,23.751749,0,0,56.3435097,74.0922241,0.0278789,0.4860836,5.5423698,0.2524093,0,1.4084095,134.8123016,0.0588779,0.101018,8.4103127,0.2299516,0.5110721,7.7175589,0.2919077,0.5246295,9.9012184,13.8882999,6.4564686,7.3846235,0.1433781,2.1439242,50.3382454,0.9122974,14.2888012,53.6857109,17.9351559,0,0,0.3845735,1.8278005,0.2048565,54.4482956,7.6238022,23.2415085,5.2655983,1.6926843,14.2860355,0.3650798,1.8254467,10.7775879,0,0.0178581,1.5578765,26.0346317,31.1842155,0.5817155,522.5326538,0.8990962,0.5257468,8.5478029,11.7877645,366.0570984,21.3817635,71.1187439,0.0830712,0.6410131,5.6404381,0.2606592,1.2430446,144.0088501,0.1,8.1258268,0.2302576,0.449116,2.0855119,51.2517929,1.1615874,15.0394392,2.7308002,0,0.3395872,0.0463236,0,0,2.6544294,0,0,55.2430458,0,7.0979071,1.6256431,3.2012064,11.7671738,6.2006707,0.8227073,3.8713067,6.0945725,510.8642273,1.1169548,0.2164754,0.676735,0.3546135,54.9833412,8.4547949,19.881443,5.4637213,14.6666889,1.7607545,10.5254412,0.0210072,0.0389424,1.5610961,26.4923611,24.1416893,0.4208805,531.0372925,1.0736285,0.5340565,9.4872599,9.4944124,482.3048706,24.5598488,75.1220856,0.0298207,0.6530569,5.1601028,0.2380871,3.0900502,134.9095459,0.0976448,9.0639477,0.2096293,0.4782147,2.150625,42.8969536,0.9802799,16.8039169,32.9742966,600,316.1109924,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,TRUE,TRUE,"C1"
119,"U","Dissolved",7.1,155189,5121,"550",23.2772694,0,0.0331634,1.0288715,3.6796207,4.3383183,7.7029681,0.2143207,48.5435295,7.0842681,25.3334503,6.6250553,45.8490143,1.1025597,2.0270607,10.8116465,0,1.5360771,0.0386923,0,0.0213941,0,1.6363009,0.7785555,25.8426399,29.1010571,0.8011907,401.5881042,0.8969942,0.7808467,12.9803123,14.6796389,0,543.0441284,17.2955399,0,0,40.379734,83.3534012,0.312727,0.6698672,6.5541992,0.2700864,0,1.5791187,198.4191437,0,0.1,7.6881542,0.2335795,0.4403017,8.0592957,1.3537481,8.5364122,10.3040199,16.2766628,5.7883134,10.7597628,0,2.2528896,48.125248,1.0839065,15.4546824,97.7324371,19.8822098,0,0,1.1726582,4.2622414,0.164704,50.9193115,6.7202616,24.5047455,6.7580729,2.1134315,12.2879486,0.9635348,1.9564638,12.9837914,0,0.0196026,1.7256924,26.3318748,29.492712,0.7291665,370.0274963,1.1828135,0.9878947,14.9054108,12.869813,473.63797,16.7923031,83.0006943,0.1047907,0.7210029,5.7647324,0.2765739,1.4403094,165.5685883,0.1,8.5550632,0.2123156,0.5073456,2.6014717,47.5177536,1.4845675,16.3580189,7.9256911,0,0.7391261,0.091551,0,0,0.990406,0,0,43.0341263,0,7.036305,2.6142404,9.6673145,18.2945976,6.2693,1,4.8042727,5.7801971,557.5773315,1.5343097,0.1773364,4.2623792,0.2113906,46.5011101,7.056541,25.1351395,6.4724393,14.8756809,1.938306,11.1510267,0.0217651,0.037831,1.6312784,24.7437134,28.1122494,0.7570701,400.3216553,0.9840446,0.8327235,13.0525188,13.6878748,555.4804077,17.6437473,78.0919342,0.3021743,0.6673272,6.3545699,0.2654943,1.5268748,213.1159058,0.1,8.1063156,0.2243523,0.451819,2.3176103,46.2483025,1.1712687,15.0238428,55.328476,0,248.5519867,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,TRUE,TRUE,"C1"
402,"U","Dissolved",13,51584,1720,"NULL",19.7105675,0,0.0131462,1.0811442,2.6708105,4.1523962,5.7885208,0.2706158,57.9368896,9.7928171,38.3563728,5.7404056,20.7848396,3.2148764,2.198149,10.3398781,0,0,0.2234999,0,0.0227128,0.3028631,1.4862683,0.9296836,30.6536465,22.1949577,0.9176548,542.3612671,1.0262197,0.4228997,10.8416471,17.1091309,0,829.3371582,17.3460808,0,0,49.7948914,70.0376892,0.028291,0.7112793,6.5470366,0.2762296,0,1.5079275,134.4454956,0,0.1,10.7607098,0.2420032,0.4528194,7.6219959,0.3448592,8.6671801,8.7558813,11.4506226,6.0111709,5.285243,0,2.4598029,45.5385437,1.1907014,19.1182308,51.3022614,22.9137173,0,0,2.0078015,7.0017343,0.1667744,49.3464355,8.6681433,37.9166679,5.0577407,3.2091856,17.9106865,2.5836642,1.9869133,9.3744469,0,0.024666,1.3194299,26.9595432,27.1429329,0.9674412,443.2146606,0.8455659,0.3482048,7.013485,19.7346344,961.3262939,12.6004925,63.6720123,0.0268723,0.5097781,6.314487,0.2866006,1.3187736,153.7202454,0.1,8.5373211,0.2435993,0.4204142,2.2473195,48.8695145,3.209753,17.417593,14.4398804,0,0,0.1051173,0,0.0737376,1.9572703,0,0,43.9901123,0,7.3370066,1.0617834,16.5445843,6.7318234,3.1464515,1,3.8965847,7.8936081,429.4544373,1.1206366,0.1951275,3.8008084,0.2931438,55.4364777,10.1872616,41.7413177,5.3330564,20.5557671,2.218864,9.7818956,0.0234304,0.0369311,1.5466473,28.7004681,21.7866154,0.972027,608.5712891,0.8704948,0.4664268,9.5777359,18.2469616,800.975647,16.7580986,68.9052582,0.0277557,0.6435651,6.5578055,0.2452735,1.3567828,133.2564392,0.1,9.8166761,0.2529967,0.4126929,2.2231338,44.978466,1.0997792,17.3963127,55.8791924,0,202.8139954,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,TRUE,TRUE,"C1"
459,"U","Dissolved",28,52053,3850,"NULL",15.792614,0,0,1.0353572,2.4279425,3.6621778,3.8703067,0.2188577,45.585186,6.7244101,34.1872902,5.7340088,13.8381071,4.4692464,1.6621889,8.5753002,0,0,0.1924369,0,0.0206068,0.1376625,1.4266169,1.1717744,25.5378666,21.5358829,1.0400555,444.6505737,0.8542916,0.2989131,8.4042253,14.5442209,0,1107.9207764,14.9382572,0,0,57.4463577,63.6664467,0.0286139,0.6027738,4.9458961,0.292392,0,1.1971087,152.4317017,0,0.1,8.3767195,0.1768052,0.3883676,6.9757323,0.3575962,8.2329149,8.6292143,9.3137445,5.4789362,3.6011646,0,2.208668,34.7387428,0.9647504,17.5656338,43.5062637,19.1231022,0,0,1.8763727,6.0061846,0.1464247,41.4792366,6.903533,35.5959206,5.1156659,2.9053335,16.0586777,4.5299377,1.62679,8.2886677,0,0.0219968,1.3461187,24.3020706,25.5592155,1.1444949,355.4584961,0.8139325,0.2500237,5.7164679,16.5890045,1182.7347412,11.2983608,60.7241783,0.1131272,0.4861222,5.2643323,0.3030258,1.1541569,172.2878876,0.1,7.0915895,0.1883527,0.3652385,2.1798973,43.3323784,4.8033047,17.1005039,10.4391327,0,0.3592955,0.1000864,0,0.0240442,1.8131901,0,0.1285454,50.2855034,0,7.697619,0.6921806,15.2548523,5.491056,2.8436947,1,3.223156,5.1350427,369.3768311,0.9368051,0.1689162,3.3565044,0.2271158,41.9310417,6.3256679,34.8417931,5.2906442,13.2205324,1.6538701,7.6217089,0.0192437,0.0295283,1.4664854,23.2207012,20.415369,1.0465744,440.2707825,0.7423618,0.3160476,6.7571349,14.860218,1085.6328125,14.3639107,59.0300598,0.027892,0.5034348,4.8476481,0.2590693,1.0428108,147.1232452,0.1,7.6117821,0.1760499,0.3545255,1.9673632,33.518158,0.8659053,15.3586788,44.6574326,0,252.9279938,76,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,TRUE,TRUE,"C2"
324,"U","Dissolved",1.6,51222,3920,"NULL",15.3716564,0,0.0475023,0.8562343,1.7027959,2.6686502,4.0690856,0.3042511,48.9589348,8.6789503,32.6564484,5.4680395,19.4326134,2.5803695,2.1844282,9.7175875,0,0,0.2374414,0,0.0219724,0.035845,1.3833331,1.1398426,27.5359306,21.086813,0.9070944,460.5534363,1.1309923,0.4059104,10.5541372,15.7853041,0,811.253479,19.3066044,0,0.1827226,57.1491623,64.8821716,0.0267799,0.9073162,5.7091646,0.3873369,0,1.2829995,182.3065338,0,0.1,8.5504551,0.2139952,0.4953535,7.2487426,0.8071089,6.7363806,9.0331154,10.0374498,4.6826148,4.6939635,0,2.3994703,44.8195801,1.0567178,18.8345051,47.3867683,20.3820801,0,0,2.1246061,6.5781498,0.1807382,42.4207764,8.1441336,35.2635612,6.0562649,3.0231791,19.3649292,6.1686311,1.9232355,9.2830505,0,0.0247002,1.3861778,24.030283,24.6973438,1.3588754,362.8843384,0.8868426,0.2921068,8.1027365,18.2098904,1064.661377,13.4148645,61.7433357,0.0312632,0.5983223,6.0055757,0.336056,1.3952063,244.2127838,0.1,7.1282105,0.2161935,0.4237188,2.1450648,47.8254242,2.5100694,17.2699108,11.4684601,0,0,0.05231,0,0,2.5096319,0,0.8233173,43.8691673,0,6.0691628,1.0003594,17.3146076,6.6951094,2.6912377,1,3.3687077,17.6410847,418.8626404,1.0705527,0.1961888,1.9541337,0.3040613,41.3789253,7.3756819,32.3494225,5.2216115,17.6942902,2.1225109,7.8559942,0.0224615,0.0312089,1.37008,22.9163857,19.2624092,0.800161,397.1364136,0.8877457,0.394785,8.787077,15.7154274,817.5444336,17.4329758,54.682869,0.0285735,0.7470675,5.0728674,0.3529197,1.1207043,175.2737579,0.1066186,7.0991397,0.193302,0.424458,1.9797493,40.6031113,0.9446921,14.9828768,46.3909645,0,277.7999878,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,TRUE,TRUE,"C1"
124,"U","Dissolved",0.59,272259,7919,"NULL",18.5094757,0,0,0.4671157,1.3073455,2.325201,1.7350769,0.1522097,53.5848656,8.1875458,25.2802429,5.5985913,16.1461582,1.9463791,2.0396621,11.9271975,0,1.7911991,0.072728,0,0.0196687,0.0454047,1.6993114,2.881866,26.8153915,23.0924568,0.7945208,367.2501526,0.7089481,0.6156608,9.6213064,15.9122839,0,425.8946533,15.0266476,0,0,46.1040878,77.9049301,0.3684679,0.7110094,6.7429738,0.2783599,0,1.4005568,136.2711945,0,0.1,8.0838099,0.2636597,0.4077118,8.2828026,0.4512648,3.7282696,11.7773905,15.392765,6.9825258,8.976306,0,1.9618471,49.739727,0.5154716,17.3916092,48.7967491,21.430109,0,0,0.5022193,1.9283431,0.1371883,58.5555916,9.5845957,29.8952637,7.9392796,1.0213833,12.7785931,1.4696339,2.3210151,13.5414028,0,0.026693,1.5888236,31.4206753,27.3085632,0.813767,337.7756348,0.9503632,0.583191,12.7803965,18.7485466,364.9877014,15.6806154,78.8189468,0.1260435,0.8759985,7.1341987,0.3031831,1.6918912,126.6854248,0.126702,9.8759022,0.2708879,0.5208539,2.2451756,55.2129555,1.1646432,23.2566032,1.9858595,0,0.5611475,0.0678608,0,0,2.049948,0,0,49.2113609,0,6.8926368,3.314806,3.9627924,11.0487967,5.5851493,1,4.3412046,6.0590215,486.2041626,1.3576773,0.1646034,1.5202461,0.1637647,48.7059975,8.0220394,27.8740444,5.7307534,14.0858202,1.8039192,11.472765,0.0193156,0.0343133,1.5551465,25.090601,21.6476555,0.6419954,357.1295471,0.7984372,0.6154898,11.382102,14.1366396,407.8887634,16.1172657,70.6180573,0.2999292,0.7406797,6.0944014,0.2440487,1.386667,120.8707581,0.1,8.4388933,0.2497901,0.4413503,2.0659769,46.6509438,0.8104051,15.5580349,43.7045479,0,375.3249817,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,"C1"
